店,日付,時間,レシート,顧客,商品,大分類,中分類,小分類,細分類,メーカー,ブランド,仕入単価,単価,数量,金額,仕入金額,粗利金額,年月
C,20010726,143627,1000452,00104C,0000418,1,11,1105,110501,1844,184400,197,257,5,1285,985,300,20017
D,20010726,143627,1000471,00104D,0000354,1,11,1112,111211,0869,086900,188,291,1,291,188,103,20017
A,20010726,150801,1000502,00154A,0000349,1,13,1301,130198,1017,101703,247,426,1,426,247,179,20017
C,20010726,150801,1000453,00154C,0000360,1,11,1119,111905,1327,132705,235,306,1,306,235,71,20017
D,20010726,150801,1000472,00154D,0000360,1,11,1119,111905,1327,132705,235,306,1,306,235,71,20017
A,20010726,150801,1000502,00154A,0000360,1,11,1119,111905,1327,132705,235,306,6,1836,1410,426,20017
C,20010726,150801,1000453,00154C,0000349,1,13,1301,130198,1017,101703,247,322,1,322,247,75,20017
D,20010726,150801,1000472,00154D,0000349,1,13,1301,130198,1017,101703,247,371,1,371,247,124,20017
A,20010726,153143,1000503,00158A,0000418,1,11,1105,110501,1844,184400,197,311,1,311,197,114,20017
C,20010726,153143,1000454,00158C,0000585,1,11,1101,110139,1353,135300,282,367,5,1835,1410,425,20017
D,20010726,153143,1000473,00158D,0000585,1,11,1101,110139,1353,135300,282,367,1,367,282,85,20017
A,20010726,153143,1000503,00158A,0000336,1,11,1111,111101,1496,149602,393,1197,1,1197,393,804,20017
C,20010726,153143,1000454,00158C,0000336,1,11,1111,111101,1496,149602,393,669,6,4014,2358,1656,20017
D,20010726,153143,1000473,00158D,0000336,1,11,1111,111101,1496,149602,393,511,1,511,393,118,20017
A,20010726,153143,1000503,00158A,0000459,1,11,1115,111509,1669,166901,358,466,1,466,358,108,20017
C,20010726,153143,1000454,00158C,0000502,1,11,1107,110703,0725,072501,110,241,1,241,110,131,20017
D,20010726,153143,1000473,00158D,0000434,1,11,1105,110504,0523,052300,378,492,1,492,378,114,20017
A,20010726,153143,1000503,00158A,0000139,1,12,1201,120197,0316,031601,267,348,1,348,267,81,20017
C,20010726,153143,1000454,00158C,0000139,1,12,1201,120197,0316,031601,267,348,1,348,267,81,20017
D,20010726,153143,1000473,00158D,0000139,1,12,1201,120197,0316,031601,267,348,5,1740,1335,405,20017
A,20010726,153143,1000503,00158A,0000502,1,11,1107,110703,0725,072501,110,179,1,179,110,69,20017
C,20010726,153143,1000454,00158C,0000434,1,11,1105,110504,0523,052300,378,492,1,492,378,114,20017
D,20010726,153143,1000473,00158D,0000459,1,11,1115,111509,1669,166901,358,466,1,466,358,108,20017
A,20010726,153143,1000503,00158A,0000585,1,11,1101,110139,1353,135300,282,367,1,367,282,85,20017
C,20010726,153143,1000454,00158C,0000459,1,11,1115,111509,1669,166901,358,466,1,466,358,108,20017
D,20010726,153143,1000473,00158D,0000502,1,11,1107,110703,0725,072501,110,143,1,143,110,33,20017
A,20010726,153143,1000503,00158A,0000434,1,11,1105,110504,0523,052300,378,635,1,635,378,257,20017
C,20010726,153143,1000454,00158C,0000418,1,11,1105,110501,1844,184400,197,257,4,1028,788,240,20017
D,20010726,153143,1000473,00158D,0000418,1,11,1105,110501,1844,184400,197,310,1,310,197,113,20017
B,20010726,143627,1000551,00104B,0000262,1,11,1110,111011,0013,001302,174,227,1,227,174,53,20017
B,20010726,143627,1000551,00104B,0000418,1,11,1105,110501,1844,184400,197,257,1,257,197,60,20017
B,20010726,143627,1000551,00104B,0000354,1,11,1112,111211,0869,086900,188,245,5,1225,940,285,20017
B,20010726,143627,1000551,00104B,0000390,1,11,1117,111797,1943,194300,411,1018,4,4072,1644,2428,20017
B,20010726,143627,1000551,00104B,0000497,1,11,1119,111997,0482,048203,542,705,6,4230,3252,978,20017
B,20010726,150801,1000552,00154B,0000349,1,13,1301,130198,1017,101703,247,322,1,322,247,75,20017
B,20010726,150801,1000552,00154B,0000360,1,11,1119,111905,1327,132705,235,434,1,434,235,199,20017
B,20010726,153143,1000553,00158B,0000585,1,11,1101,110139,1353,135300,282,367,1,367,282,85,20017
B,20010726,153143,1000553,00158B,0000434,1,11,1105,110504,0523,052300,378,492,1,492,378,114,20017
B,20010726,153143,1000553,00158B,0000336,1,11,1111,111101,1496,149602,393,775,1,775,393,382,20017
B,20010726,153143,1000553,00158B,0000459,1,11,1115,111509,1669,166901,358,505,1,505,358,147,20017
B,20010726,153143,1000553,00158B,0000139,1,12,1201,120197,0316,031601,267,348,1,348,267,81,20017
B,20010726,153143,1000553,00158B,0000418,1,11,1105,110501,1844,184400,197,257,1,257,197,60,20017
B,20010726,153143,1000553,00158B,0000502,1,11,1107,110703,0725,072501,110,180,5,900,550,350,20017
B,20010726,202317,1000554,00285B,0000622,1,11,1120,112005,0449,044901,230,352,6,2112,1380,732,20017
B,20010726,202317,1000554,00285B,0000351,1,11,1113,111397,0745,074501,227,633,1,633,227,406,20017
B,20010726,202317,1000554,00285B,0000428,1,11,1107,110791,0126,012600,215,280,1,280,215,65,20017
B,20010726,202317,1000554,00285B,0000620,1,14,1406,140611,0670,067001,378,492,1,492,378,114,20017
B,20010726,202317,1000554,00285B,0000148,1,11,1115,111503,0915,091504,383,498,2,996,766,230,20017
B,20010726,202317,1000554,00285B,0000506,1,13,1301,130129,0854,085400,246,448,6,2688,1476,1212,20017
B,20010726,202317,1000554,00285B,0000248,1,13,1301,130137,0340,034000,373,526,1,526,373,153,20017
B,20010726,202317,1000554,00285B,0000452,1,11,1108,110802,0506,050602,235,496,1,496,235,261,20017
B,20010726,202317,1000554,00285B,0000296,1,11,1121,112101,1083,108300,408,531,1,531,408,123,20017
B,20010726,202317,1000554,00285B,0000311,1,11,1116,111603,1776,177601,339,579,5,2895,1695,1200,20017
B,20010726,202317,1000554,00285B,0000154,1,11,1113,111305,0090,009002,276,359,1,359,276,83,20017
A,20010727,102720,1000509,00194A,0000387,1,14,1403,140325,1291,129100,269,458,4,1832,1076,756,20017
D,20010727,102720,1000479,00194D,0000270,1,11,1115,111507,0605,060502,238,310,1,310,238,72,20017
B,20010727,102720,1000560,00194B,0000634,1,11,1115,111503,0554,055401,183,340,4,1360,732,628,20017
A,20010727,102720,1000509,00194A,0000634,1,11,1115,111503,0554,055401,183,238,1,238,183,55,20017
D,20010727,102720,1000479,00194D,0000634,1,11,1115,111503,0554,055401,183,273,1,273,183,90,20017
B,20010727,102720,1000560,00194B,0000462,1,14,1406,140681,1674,167405,231,350,1,350,231,119,20017
A,20010727,102720,1000509,00194A,0000270,1,11,1115,111507,0605,060502,238,357,5,1785,1190,595,20017
D,20010727,102720,1000479,00194D,0000387,1,14,1403,140325,1291,129100,269,350,1,350,269,81,20017
B,20010727,102720,1000560,00194B,0000270,1,11,1115,111507,0605,060502,238,310,6,1860,1428,432,20017
A,20010727,102720,1000509,00194A,0000462,1,14,1406,140681,1674,167405,231,509,6,3054,1386,1668,20017
D,20010727,102720,1000479,00194D,0000462,1,14,1406,140681,1674,167405,231,508,1,508,231,277,20017
B,20010727,102720,1000560,00194B,0000387,1,14,1403,140325,1291,129100,269,512,1,512,269,243,20017
A,20010727,114609,1000507,00126A,0000392,1,14,1401,140107,1376,137605,254,331,1,331,254,77,20017
D,20010727,114609,1000477,00126D,0000338,1,14,1401,140105,1875,187504,331,622,1,622,331,291,20017
B,20010727,114609,1000558,00126B,0000338,1,14,1401,140105,1875,187504,331,431,4,1724,1324,400,20017
A,20010727,114609,1000507,00126A,0000423,1,11,1107,110791,0107,010703,290,377,1,377,290,87,20017
D,20010727,114609,1000477,00126D,0000423,1,11,1107,110791,0107,010703,290,377,1,377,290,87,20017
B,20010727,114609,1000558,00126B,0000423,1,11,1107,110791,0107,010703,290,516,1,516,290,226,20017
A,20010727,114609,1000507,00126A,0000338,1,14,1401,140105,1875,187504,331,431,1,431,331,100,20017
D,20010727,114609,1000477,00126D,0000392,1,14,1401,140107,1376,137605,254,331,1,331,254,77,20017
B,20010727,114609,1000558,00126B,0000392,1,14,1401,140107,1376,137605,254,872,1,872,254,618,20017
A,20010727,134931,1000506,00111A,0000355,1,14,1403,140309,0585,058501,336,437,5,2185,1680,505,20017
D,20010727,134931,1000476,00111D,0000355,1,14,1403,140309,0585,058501,336,566,1,566,336,230,20017
B,20010727,134931,1000557,00111B,0000355,1,14,1403,140309,0585,058501,336,671,4,2684,1344,1340,20017
A,20010727,135203,1000505,00096A,0000450,1,11,1121,112111,1405,140503,321,595,1,595,321,274,20017
D,20010727,135203,1000475,00096D,0000444,1,11,1116,111603,0315,031501,419,670,4,2680,1676,1004,20017
B,20010727,135203,1000556,00096B,0000490,1,13,1301,130123,0887,088701,357,465,6,2790,2142,648,20017
A,20010727,135203,1000505,00096A,0000292,1,11,1105,110504,1110,111001,283,368,1,368,283,85,20017
D,20010727,135203,1000475,00096D,0000292,1,11,1105,110504,1110,111001,283,424,5,2120,1415,705,20017
B,20010727,135203,1000556,00096B,0000292,1,11,1105,110504,1110,111001,283,429,5,2145,1415,730,20017
A,20010727,135203,1000505,00096A,0000481,1,11,1103,110301,1896,189601,98,156,1,156,98,58,20017
D,20010727,135203,1000475,00096D,0000475,1,11,1101,110135,1067,106705,243,511,3,1533,729,804,20017
B,20010727,135203,1000556,00096B,0000450,1,11,1121,112111,1405,140503,321,418,1,418,321,97,20017
A,20010727,135203,1000505,00096A,0000394,1,11,1107,110707,0227,022704,357,682,1,682,357,325,20017
D,20010727,135203,1000475,00096D,0000394,1,11,1107,110707,0227,022704,357,465,7,3255,2499,756,20017
B,20010727,135203,1000556,00096B,0000420,1,11,1102,110211,0376,037601,255,439,6,2634,1530,1104,20017
A,20010727,135203,1000505,00096A,0000420,1,11,1102,110211,0376,037601,255,332,1,332,255,77,20017
D,20010727,135203,1000475,00096D,0000450,1,11,1121,112111,1405,140503,321,510,1,510,321,189,20017
B,20010727,135203,1000556,00096B,0000444,1,11,1116,111603,0315,031501,419,545,1,545,419,126,20017
A,20010727,135203,1000505,00096A,0000415,1,11,1115,111503,1902,190200,357,465,1,465,357,108,20017
D,20010727,135203,1000475,00096D,0000420,1,11,1102,110211,0376,037601,255,405,1,405,255,150,20017
B,20010727,135203,1000556,00096B,0000475,1,11,1101,110135,1067,106705,243,532,1,532,243,289,20017
A,20010727,135203,1000505,00096A,0000475,1,11,1101,110135,1067,106705,243,316,1,316,243,73,20017
D,20010727,135203,1000475,00096D,0000415,1,11,1115,111503,1902,190200,357,465,1,465,357,108,20017
B,20010727,135203,1000556,00096B,0000481,1,11,1103,110301,1896,189601,98,186,1,186,98,88,20017
A,20010727,135203,1000505,00096A,0000444,1,11,1116,111603,0315,031501,419,652,1,652,419,233,20017
D,20010727,135203,1000475,00096D,0000507,1,11,1102,110297,1145,114501,252,363,1,363,252,111,20017
B,20010727,135203,1000556,00096B,0000507,1,11,1102,110297,1145,114501,252,401,1,401,252,149,20017
A,20010727,135203,1000505,00096A,0000490,1,13,1301,130123,0887,088701,357,465,5,2325,1785,540,20017
D,20010727,135203,1000475,00096D,0000490,1,13,1301,130123,0887,088701,357,728,5,3640,1785,1855,20017
B,20010727,135203,1000556,00096B,0000394,1,11,1107,110707,0227,022704,357,562,5,2810,1785,1025,20017
A,20010727,135203,1000505,00096A,0000507,1,11,1102,110297,1145,114501,252,328,1,328,252,76,20017
D,20010727,135203,1000475,00096D,0000481,1,11,1103,110301,1896,189601,98,128,1,128,98,30,20017
B,20010727,135203,1000556,00096B,0000415,1,11,1115,111503,1902,190200,357,465,1,465,357,108,20017
A,20010727,144338,1000510,00214A,0000296,1,11,1121,112101,1083,108300,408,731,1,731,408,323,20017
D,20010727,144338,1000480,00214D,0000296,1,11,1121,112101,1083,108300,408,531,4,2124,1632,492,20017
B,20010727,141012,1000562,00299B,0000274,1,11,1121,112107,0472,047200,359,1011,1,1011,359,652,20017
A,20010727,144338,1000510,00214A,0000544,1,14,1404,140403,1717,171700,438,570,1,570,438,132,20017
D,20010727,144338,1000480,00214D,0000398,1,11,1104,110409,1193,119302,471,613,1,613,471,142,20017
B,20010727,141012,1000562,00299B,0000404,1,11,1115,111597,0728,072803,609,1030,1,1030,609,421,20017
A,20010727,144338,1000510,00214A,0000371,1,11,1120,112005,0438,043802,400,911,3,2733,1200,1533,20017
D,20010727,144338,1000480,00214D,0000364,1,13,1301,130137,1772,177201,366,634,5,3170,1830,1340,20017
B,20010727,141012,1000562,00299B,0000535,1,11,1105,110504,1013,101300,376,489,1,489,376,113,20017
A,20010727,144338,1000510,00214A,0000463,1,14,1402,140211,0108,010800,333,596,5,2980,1665,1315,20017
D,20010727,144338,1000480,00214D,0000544,1,14,1404,140403,1717,171700,438,794,2,1588,876,712,20017
B,20010727,141012,1000562,00299B,0000467,1,11,1101,110115,0508,050800,173,274,1,274,173,101,20017
A,20010727,144338,1000510,00214A,0000374,1,11,1117,111701,0151,015100,329,543,1,543,329,214,20017
D,20010727,144338,1000480,00214D,0000374,1,11,1117,111701,0151,015100,329,537,1,537,329,208,20017
B,20010727,144338,1000561,00214B,0000364,1,13,1301,130137,1772,177201,366,699,1,699,366,333,20017
A,20010727,144338,1000510,00214A,0000364,1,13,1301,130137,1772,177201,366,476,1,476,366,110,20017
D,20010727,144338,1000480,00214D,0000463,1,14,1402,140211,0108,010800,333,433,5,2165,1665,500,20017
B,20010727,144338,1000561,00214B,0000463,1,14,1402,140211,0108,010800,333,499,4,1996,1332,664,20017
A,20010727,144338,1000510,00214A,0000398,1,11,1104,110409,1193,119302,471,613,1,613,471,142,20017
D,20010727,144338,1000480,00214D,0000371,1,11,1120,112005,0438,043802,400,520,1,520,400,120,20017
B,20010727,144338,1000561,00214B,0000374,1,11,1117,111701,0151,015100,329,428,6,2568,1974,594,20017
A,20010727,152221,1000508,00190A,0000754,1,13,1301,130141,1202,120200,356,463,1,463,356,107,20017
D,20010727,152221,1000478,00190D,0000462,1,14,1406,140681,1674,167405,231,508,5,2540,1155,1385,20017
B,20010727,144338,1000561,00214B,0000398,1,11,1104,110409,1193,119302,471,613,1,613,471,142,20017
A,20010727,152221,1000508,00190A,0000462,1,14,1406,140681,1674,167405,231,509,1,509,231,278,20017
D,20010727,152221,1000478,00190D,0000354,1,11,1112,111211,0869,086900,188,291,1,291,188,103,20017
B,20010727,144338,1000561,00214B,0000371,1,11,1120,112005,0438,043802,400,635,6,3810,2400,1410,20017
A,20010727,152221,1000508,00190A,0000199,1,11,1105,110515,1100,110003,265,407,5,2035,1325,710,20017
D,20010727,152221,1000478,00190D,0000456,1,11,1116,111697,1649,164901,447,840,1,840,447,393,20017
B,20010727,144338,1000561,00214B,0000544,1,14,1404,140403,1717,171700,438,570,1,570,438,132,20017
A,20010727,152221,1000508,00190A,0000456,1,11,1116,111697,1649,164901,447,582,1,582,447,135,20017
D,20010727,152221,1000478,00190D,0000181,1,12,1202,120297,1483,148302,265,345,6,2070,1590,480,20017
B,20010727,144338,1000561,00214B,0000296,1,11,1121,112101,1083,108300,408,531,1,531,408,123,20017
A,20010727,152221,1000508,00190A,0000181,1,12,1202,120297,1483,148302,265,345,7,2415,1855,560,20017
D,20010727,152221,1000478,00190D,0000754,1,13,1301,130141,1202,120200,356,463,6,2778,2136,642,20017
B,20010727,152221,1000559,00190B,0000754,1,13,1301,130141,1202,120200,356,463,1,463,356,107,20017
A,20010727,152221,1000508,00190A,0000354,1,11,1112,111211,0869,086900,188,313,1,313,188,125,20017
D,20010727,152221,1000478,00190D,0000199,1,11,1105,110515,1100,110003,265,345,5,1725,1325,400,20017
B,20010727,152221,1000559,00190B,0000462,1,14,1406,140681,1674,167405,231,350,1,350,231,119,20017
A,20010727,165123,1000504,00032A,0000405,1,13,1301,130123,1310,131000,408,625,1,625,408,217,20017
D,20010727,165123,1000474,00032D,0000590,1,11,1112,111297,1260,126001,472,614,1,614,472,142,20017
B,20010727,152221,1000559,00190B,0000181,1,12,1202,120297,1483,148302,265,345,1,345,265,80,20017
A,20010727,165123,1000504,00032A,0000328,1,14,1404,140405,1987,198701,191,365,1,365,191,174,20017
D,20010727,165123,1000474,00032D,0000280,1,14,1403,140316,0175,017501,253,374,5,1870,1265,605,20017
B,20010727,152221,1000559,00190B,0000456,1,11,1116,111697,1649,164901,447,707,1,707,447,260,20017
A,20010727,165123,1000504,00032A,0000552,1,14,1406,140697,0949,094901,307,469,1,469,307,162,20017
D,20010727,165123,1000474,00032D,0000405,1,13,1301,130123,1310,131000,408,628,6,3768,2448,1320,20017
B,20010727,152221,1000559,00190B,0000199,1,11,1105,110515,1100,110003,265,345,1,345,265,80,20017
A,20010727,165123,1000504,00032A,0000280,1,14,1403,140316,0175,017501,253,399,4,1596,1012,584,20017
D,20010727,165123,1000474,00032D,0000328,1,14,1404,140405,1987,198701,191,249,1,249,191,58,20017
B,20010727,152221,1000559,00190B,0000354,1,11,1112,111211,0869,086900,188,245,3,735,564,171,20017
A,20010727,165123,1000504,00032A,0000514,1,11,1115,111597,0545,054503,103,152,1,152,103,49,20017
D,20010727,165123,1000474,00032D,0000552,1,14,1406,140697,0949,094901,307,400,1,400,307,93,20017
B,20010727,165123,1000555,00032B,0000610,1,11,1114,111401,0977,097702,295,384,1,384,295,89,20017
A,20010727,165123,1000504,00032A,0000452,1,11,1108,110802,0506,050602,235,632,1,632,235,397,20017
D,20010727,165123,1000474,00032D,0000431,1,11,1101,110129,1705,170502,207,270,1,270,207,63,20017
B,20010727,165123,1000555,00032B,0000452,1,11,1108,110802,0506,050602,235,496,1,496,235,261,20017
A,20010727,165123,1000504,00032A,0000590,1,11,1112,111297,1260,126001,472,614,1,614,472,142,20017
D,20010727,165123,1000474,00032D,0000514,1,11,1115,111597,0545,054503,103,228,1,228,103,125,20017
B,20010727,165123,1000555,00032B,0000280,1,14,1403,140316,0175,017501,253,457,1,457,253,204,20017
A,20010727,165123,1000504,00032A,0000610,1,11,1114,111401,0977,097702,295,384,1,384,295,89,20017
D,20010727,165123,1000474,00032D,0000452,1,11,1108,110802,0506,050602,235,363,1,363,235,128,20017
B,20010727,165123,1000555,00032B,0000590,1,11,1112,111297,1260,126001,472,614,1,614,472,142,20017
A,20010727,165123,1000504,00032A,0000431,1,11,1101,110129,1705,170502,207,506,5,2530,1035,1495,20017
D,20010727,165123,1000474,00032D,0000610,1,11,1114,111401,0977,097702,295,384,1,384,295,89,20017
B,20010727,165123,1000555,00032B,0000405,1,13,1301,130123,1310,131000,408,531,6,3186,2448,738,20017
C,20010727,102720,1000460,00194C,0000634,1,11,1115,111503,0554,055401,183,238,1,238,183,55,20017
B,20010727,165123,1000555,00032B,0000328,1,14,1404,140405,1987,198701,191,249,1,249,191,58,20017
C,20010727,102720,1000460,00194C,0000270,1,11,1115,111507,0605,060502,238,379,1,379,238,141,20017
B,20010727,165123,1000555,00032B,0000552,1,14,1406,140697,0949,094901,307,400,1,400,307,93,20017
C,20010727,102720,1000460,00194C,0000387,1,14,1403,140325,1291,129100,269,350,1,350,269,81,20017
B,20010727,165123,1000555,00032B,0000431,1,11,1101,110129,1705,170502,207,270,1,270,207,63,20017
C,20010727,102720,1000460,00194C,0000462,1,14,1406,140681,1674,167405,231,381,1,381,231,150,20017
B,20010727,165123,1000555,00032B,0000514,1,11,1115,111597,0545,054503,103,134,1,134,103,31,20017
C,20010727,114609,1000458,00126C,0000338,1,14,1401,140105,1875,187504,331,431,1,431,331,100,20017
C,20010727,114609,1000458,00126C,0000423,1,11,1107,110791,0107,010703,290,645,1,645,290,355,20017
C,20010727,114609,1000458,00126C,0000392,1,14,1401,140107,1376,137605,254,331,1,331,254,77,20017
C,20010727,134931,1000457,00111C,0000355,1,14,1403,140309,0585,058501,336,437,1,437,336,101,20017
C,20010727,135203,1000456,00096C,0000490,1,13,1301,130123,0887,088701,357,465,1,465,357,108,20017
C,20010727,135203,1000456,00096C,0000292,1,11,1105,110504,1110,111001,283,368,4,1472,1132,340,20017
C,20010727,135203,1000456,00096C,0000481,1,11,1103,110301,1896,189601,98,128,1,128,98,30,20017
C,20010727,135203,1000456,00096C,0000444,1,11,1116,111603,0315,031501,419,545,1,545,419,126,20017
C,20010727,135203,1000456,00096C,0000394,1,11,1107,110707,0227,022704,357,465,1,465,357,108,20017
C,20010727,135203,1000456,00096C,0000415,1,11,1115,111503,1902,190200,357,465,1,465,357,108,20017
C,20010727,135203,1000456,00096C,0000420,1,11,1102,110211,0376,037601,255,502,1,502,255,247,20017
C,20010727,135203,1000456,00096C,0000507,1,11,1102,110297,1145,114501,252,328,1,328,252,76,20017
