店,日付,時間,レシート,顧客,商品,大分類,中分類,小分類,細分類,メーカー,ブランド,仕入単価,単価,数量,金額,仕入金額,粗利金額
D,20011024,165100,1000818,00064D,0000195,1,14,1403,140316,0590,059000,362,471,1,471,362,109
D,20011024,165100,1000818,00064D,0000504,1,11,1121,112113,0358,035804,297,438,1,438,297,141
D,20011024,165100,1000818,00064D,0000206,1,11,1113,111301,0802,080203,334,435,1,435,334,101
D,20011024,165100,1000818,00064D,0000568,1,11,1111,111113,0463,046305,81,179,5,895,405,490
D,20011024,170642,1000819,00069D,0000370,1,11,1102,110211,1261,126101,224,353,1,353,224,129
D,20011024,170642,1000819,00069D,0000521,1,11,1103,110303,1080,108004,254,331,1,331,254,77
D,20011024,170642,1000819,00069D,0000366,1,14,1403,140315,1610,161001,237,511,1,511,237,274
D,20011024,170642,1000819,00069D,0000419,1,11,1112,111211,0736,073600,296,385,1,385,296,89
D,20011024,170642,1000819,00069D,0000511,1,11,1110,111097,1883,188302,311,405,5,2025,1555,470
D,20011024,170642,1000819,00069D,0000424,1,11,1111,111113,1484,148401,226,379,1,379,226,153
D,20011025,094357,1000827,00223D,0000244,1,11,1107,110797,1203,120300,272,430,3,1290,816,474
D,20011025,094357,1000827,00223D,0000465,1,14,1402,140205,0918,091803,506,870,1,870,506,364
D,20011025,094357,1000827,00223D,0000356,1,11,1108,110802,0751,075103,181,551,1,551,181,370
D,20011025,102909,1000826,00136D,0000562,1,11,1101,110142,1440,144003,415,540,3,1620,1245,375
D,20011025,102909,1000826,00136D,0000256,1,12,1297,129797,0293,029302,273,452,1,452,273,179
D,20011025,102909,1000826,00136D,0000424,1,11,1111,111113,1484,148401,226,379,6,2274,1356,918
D,20011025,102909,1000826,00136D,0000266,1,11,1104,110407,1862,186200,334,472,1,472,334,138
D,20011025,102909,1000826,00136D,0000449,1,14,1406,140631,1215,121503,322,666,1,666,322,344
D,20011025,102909,1000826,00136D,0000351,1,11,1113,111397,0745,074501,227,341,6,2046,1362,684
D,20011025,102909,1000826,00136D,0000357,1,11,1105,110505,0013,001300,500,859,1,859,500,359
D,20011025,195646,1000825,00072D,0000422,1,14,1406,140671,1639,163900,459,794,1,794,459,335
D,20011025,195646,1000825,00072D,0000164,1,11,1101,110141,0928,092801,150,195,1,195,150,45
D,20011025,195646,1000825,00072D,0000420,1,11,1102,110211,0376,037601,255,569,1,569,255,314
D,20011025,195646,1000825,00072D,0000047,1,11,1104,110497,1515,151503,249,324,1,324,249,75
D,20011025,195646,1000825,00072D,0000535,1,11,1105,110504,1013,101300,376,489,1,489,376,113
D,20011025,195646,1000825,00072D,0000307,1,14,1403,140305,0788,078801,273,444,1,444,273,171
D,20011025,195646,1000825,00072D,0000353,1,11,1118,111803,1908,190802,266,417,1,417,266,151
D,20011025,195646,1000825,00072D,0000120,1,11,1197,119701,1924,192404,327,426,1,426,327,99
D,20011025,195646,1000825,00072D,0000344,1,11,1104,110411,0370,037000,189,372,1,372,189,183
D,20011026,112717,1000828,00078D,0000428,1,11,1107,110791,0126,012600,215,333,1,333,215,118
D,20011026,112717,1000828,00078D,0000159,1,13,1302,130205,1689,168900,153,278,1,278,153,125
D,20011026,112717,1000828,00078D,0000257,1,11,1112,111209,1400,140000,379,611,5,3055,1895,1160
D,20011026,131906,1000830,00257D,0000501,1,11,1108,110802,0876,087602,333,433,1,433,333,100
D,20011026,131906,1000830,00257D,0000226,1,11,1107,110705,0904,090400,339,441,1,441,339,102
D,20011026,131906,1000830,00257D,0000440,1,14,1406,140671,1383,138301,285,371,1,371,285,86
D,20011026,131906,1000830,00257D,0000342,1,14,1401,140115,0147,014700,332,432,1,432,332,100
D,20011026,131906,1000830,00257D,0000346,1,13,1301,130129,0518,051802,380,800,1,800,380,420
D,20011026,185511,1000829,00154D,0000476,1,11,1111,111111,0405,040502,258,395,1,395,258,137
D,20011026,185511,1000829,00154D,0000265,1,11,1119,111909,1631,163101,366,476,3,1428,1098,330
D,20011026,185511,1000829,00154D,0000452,1,11,1108,110802,0506,050602,235,442,1,442,235,207
D,20011026,185511,1000829,00154D,0000270,1,11,1115,111507,0605,060502,238,383,1,383,238,145
D,20011026,185511,1000829,00154D,0000550,1,13,1301,130131,0320,032001,401,639,1,639,401,238
D,20011026,185511,1000829,00154D,0000141,1,11,1117,111797,0327,032700,492,640,1,640,492,148
D,20011026,185511,1000829,00154D,0000372,1,11,1101,110131,0569,056902,467,729,1,729,467,262
D,20011026,185511,1000829,00154D,0000300,1,11,1101,110117,1006,100601,238,771,1,771,238,533
D,20011027,145042,1000831,00070D,0000338,1,14,1401,140105,1875,187504,331,657,1,657,331,326
D,20011027,145042,1000831,00070D,0000143,1,13,1301,130133,1781,178102,264,344,5,1720,1320,400
D,20011027,171615,1000832,00180D,0000407,1,14,1406,140631,0423,042305,259,463,1,463,259,204
D,20011027,171615,1000832,00180D,0000389,1,13,1302,130297,0712,071201,379,493,1,493,379,114
D,20011027,171615,1000832,00180D,0000397,1,11,1105,110517,0191,019104,212,551,1,551,212,339
D,20011027,171615,1000832,00180D,0000369,1,11,1103,110301,0663,066302,210,390,4,1560,840,720
D,20011027,171615,1000832,00180D,0000537,1,13,1301,130135,0596,059601,298,468,1,468,298,170
D,20011027,171615,1000832,00180D,0000342,1,14,1401,140115,0147,014700,332,432,6,2592,1992,600
D,20011027,171615,1000832,00180D,0000497,1,11,1119,111997,0482,048203,542,913,1,913,542,371
D,20011027,171615,1000832,00180D,0000375,1,11,1121,112107,1853,185300,221,408,1,408,221,187
D,20011027,171615,1000832,00180D,0000423,1,11,1107,110791,0107,010703,290,530,1,530,290,240
D,20011027,171615,1000832,00180D,0000282,1,11,1118,111801,0112,011201,153,199,1,199,153,46
D,20011027,173319,1000833,00184D,0000559,1,11,1105,110511,1624,162401,402,523,3,1569,1206,363
D,20011027,173319,1000833,00184D,0000293,1,11,1116,111697,1527,152705,296,587,1,587,296,291
D,20011027,173319,1000833,00184D,0000309,1,13,1303,130301,0394,039401,308,574,3,1722,924,798
D,20011027,173319,1000833,00184D,0000354,1,11,1112,111211,0869,086900,188,291,2,582,376,206
D,20011027,185609,1000834,00246D,0000606,1,11,1104,110403,0152,015200,351,457,1,457,351,106
D,20011027,185609,1000834,00246D,0000334,1,11,1107,110797,1480,148000,299,389,1,389,299,90
D,20011027,185609,1000834,00246D,0000176,1,11,1116,111601,0018,001800,253,400,5,2000,1265,735
D,20011027,185609,1000834,00246D,0000192,1,11,1115,111501,0226,022600,277,361,6,2166,1662,504
D,20011027,185609,1000834,00246D,0000239,1,11,1104,110497,0781,078100,225,293,1,293,225,68
D,20011027,185609,1000834,00246D,0000320,1,14,1403,140327,1903,190301,95,140,1,140,95,45
D,20011027,185609,1000834,00246D,0000239,1,11,1104,110497,0781,078100,225,293,5,1465,1125,340
D,20011027,185609,1000834,00246D,0000175,1,11,1115,111503,1478,147800,328,528,1,528,328,200
D,20011029,101742,1000835,00025D,0000287,1,14,1401,140197,1925,192500,148,195,1,195,148,47
D,20011029,101742,1000835,00025D,0000377,1,11,1105,110511,0302,030201,571,1087,6,6522,3426,3096
D,20011029,144440,1000837,00203D,0000533,1,14,1406,140653,1435,143502,195,323,1,323,195,128
D,20011029,144440,1000837,00203D,0000129,1,11,1101,110119,0115,011502,219,380,1,380,219,161
D,20011029,144440,1000837,00203D,0000336,1,11,1111,111101,1496,149602,393,511,1,511,393,118
D,20011029,154156,1000836,00115D,0000461,1,14,1406,140671,0894,089401,381,781,1,781,381,400
D,20011029,154156,1000836,00115D,0000363,1,11,1104,110409,0649,064905,435,566,1,566,435,131
D,20011029,154156,1000836,00115D,0000449,1,14,1406,140631,1215,121503,322,666,6,3996,1932,2064
D,20011029,154156,1000836,00115D,0000282,1,11,1118,111801,0112,011201,153,199,1,199,153,46
D,20011029,154156,1000836,00115D,0000566,1,13,1302,130205,0561,056105,524,833,1,833,524,309
D,20011029,154156,1000836,00115D,0000340,1,14,1403,140317,0302,030202,318,494,1,494,318,176
D,20011029,154156,1000836,00115D,0000296,1,11,1121,112101,1083,108300,408,678,6,4068,2448,1620
D,20011030,144816,1000838,00039D,0000455,1,14,1406,140681,0361,036103,376,781,6,4686,2256,2430
D,20011030,144816,1000838,00039D,0000277,1,11,1103,110303,1193,119305,225,293,1,293,225,68
D,20011030,144816,1000838,00039D,0000467,1,11,1101,110115,0508,050800,173,334,7,2338,1211,1127
D,20011030,144816,1000838,00039D,0000417,1,11,1107,110703,0442,044204,395,756,1,756,395,361
D,20011030,144816,1000838,00039D,0000592,1,11,1111,111197,0473,047303,341,444,1,444,341,103
D,20011030,144816,1000838,00039D,0000500,1,11,1105,110504,1229,122901,412,667,1,667,412,255
D,20011031,205946,1000839,00078D,0000370,1,11,1102,110211,1261,126101,224,353,5,1765,1120,645
D,20011031,205946,1000839,00078D,0000467,1,11,1101,110115,0508,050800,173,334,6,2004,1038,966
D,20011031,205946,1000839,00078D,0000176,1,11,1116,111601,0018,001800,253,400,2,800,506,294
D,20011031,205946,1000839,00078D,0000427,1,11,1105,110503,1032,103200,305,397,1,397,305,92
D,20011031,205946,1000839,00078D,0000365,1,14,1401,140111,0769,076900,161,313,1,313,161,152
D,20011031,205946,1000839,00078D,0000458,1,11,1104,110415,1565,156500,393,643,5,3215,1965,1250
D,20011031,205946,1000839,00078D,0000294,1,14,1406,140681,0694,069401,236,307,1,307,236,71
D,20011031,205946,1000839,00078D,0000169,1,14,1403,140323,1817,181705,86,112,1,112,86,26
D,20011031,205946,1000839,00078D,0000356,1,11,1108,110802,0751,075103,181,551,1,551,181,370
D,20011031,205946,1000839,00078D,0000362,1,11,1119,111901,0171,017104,222,561,6,3366,1332,2034
D,20011101,105511,1000840,00180D,0000411,1,14,1406,140681,1053,105301,383,627,1,627,383,244
D,20011101,105511,1000840,00180D,0000356,1,11,1108,110802,0751,075103,181,551,1,551,181,370
D,20011101,105511,1000840,00180D,0000401,1,11,1121,112105,1216,121600,265,345,1,345,265,80
D,20011101,105511,1000840,00180D,0000288,1,11,1108,110807,1001,100100,461,703,1,703,461,242
D,20011101,105511,1000840,00180D,0000448,1,11,1120,112005,1298,129803,313,407,1,407,313,94
D,20011101,105511,1000840,00180D,0000341,1,11,1110,111007,1334,133400,122,159,3,477,366,111
D,20011101,105511,1000840,00180D,0000604,1,11,1121,112107,1770,177000,365,475,1,475,365,110
D,20011101,105511,1000840,00180D,0000414,1,11,1117,111701,1705,170501,310,743,3,2229,930,1299
D,20011102,095613,1000841,00218D,0000349,1,13,1301,130198,1017,101703,247,469,1,469,247,222
D,20011102,095613,1000841,00218D,0000468,1,11,1101,110133,0319,031904,393,522,1,522,393,129
D,20011103,111149,1000842,00006D,0000372,1,11,1101,110131,0569,056902,467,729,1,729,467,262
D,20011103,111149,1000842,00006D,0000516,1,14,1403,140313,0263,026304,243,316,1,316,243,73
D,20011103,111149,1000842,00006D,0000458,1,11,1104,110415,1565,156500,393,643,1,643,393,250
D,20011103,111149,1000842,00006D,0000438,1,14,1403,140309,1100,110001,208,271,5,1355,1040,315
D,20011103,134903,1000844,00069D,0000202,1,11,1197,119701,1424,142402,306,398,5,1990,1530,460
D,20011103,134903,1000844,00069D,0000400,1,11,1112,111209,1444,144403,252,411,2,822,504,318
D,20011103,134903,1000844,00069D,0000127,1,14,1401,140109,0898,089803,402,523,1,523,402,121
D,20011103,134903,1000844,00069D,0000452,1,11,1108,110802,0506,050602,235,442,1,442,235,207
D,20011103,134903,1000844,00069D,0000331,1,11,1102,110207,0193,019301,275,584,1,584,275,309
D,20011103,134903,1000844,00069D,0000395,1,11,1118,111807,1556,155601,293,543,1,543,293,250
D,20011103,134903,1000844,00069D,0000548,1,11,1115,111503,1207,120700,305,397,5,1985,1525,460
D,20011103,134903,1000844,00069D,0000559,1,11,1105,110511,1624,162401,402,523,1,523,402,121
D,20011103,134903,1000844,00069D,0000454,1,14,1401,140107,1804,180403,199,385,2,770,398,372
D,20011103,141914,1000843,00015D,0000357,1,11,1105,110505,0013,001300,500,859,6,5154,3000,2154
D,20011103,141914,1000843,00015D,0000480,1,13,1301,130131,1492,149206,320,416,5,2080,1600,480
D,20011103,141914,1000843,00015D,0000294,1,14,1406,140681,0694,069401,236,307,1,307,236,71
D,20011103,141914,1000843,00015D,0000549,1,11,1101,110119,1994,199404,330,638,6,3828,1980,1848
D,20011103,141914,1000843,00015D,0000327,1,13,1302,130297,0471,047101,357,636,1,636,357,279
D,20011103,141914,1000843,00015D,0000419,1,11,1112,111211,0736,073600,296,385,1,385,296,89
D,20011103,141914,1000843,00015D,0000375,1,11,1121,112107,1853,185300,221,408,1,408,221,187
D,20011103,161500,1000845,00107D,0000474,1,11,1118,111897,1812,181200,190,405,7,2835,1330,1505
D,20011103,161500,1000845,00107D,0000242,1,14,1402,140209,1953,195300,354,575,5,2875,1770,1105
D,20011103,161500,1000845,00107D,0000510,1,11,1112,111209,1148,114804,324,777,6,4662,1944,2718
D,20011103,161500,1000845,00107D,0000424,1,11,1111,111113,1484,148401,226,379,1,379,226,153
D,20011104,101418,1000851,00188D,0000347,1,11,1119,111905,1646,164603,297,387,1,387,297,90
D,20011104,102954,1000848,00117D,0000036,1,13,1301,130129,0621,062101,183,238,3,714,549,165
D,20011104,133628,1000847,00064D,0000533,1,14,1406,140653,1435,143502,195,323,1,323,195,128
D,20011104,135458,1000849,00144D,0000383,1,11,1103,110301,1919,191900,404,611,4,2444,1616,828
D,20011104,135458,1000849,00144D,0000432,1,11,1105,110509,1258,125804,331,768,1,768,331,437
D,20011104,135458,1000849,00144D,0000362,1,11,1119,111901,0171,017104,222,664,1,664,222,442
D,20011104,135458,1000849,00144D,0000468,1,11,1101,110133,0319,031904,393,522,5,2610,1965,645
D,20011104,135458,1000849,00144D,0000262,1,11,1110,111011,0013,001302,174,311,1,311,174,137
D,20011104,140325,1000852,00223D,0000423,1,11,1107,110791,0107,010703,290,530,1,530,290,240
D,20011104,140325,1000852,00223D,0000328,1,14,1404,140405,1987,198701,191,354,3,1062,573,489
D,20011104,152238,1000846,00062D,0000344,1,11,1104,110411,0370,037000,189,372,4,1488,756,732
D,20011104,152238,1000846,00062D,0000339,1,11,1105,110501,1285,128501,430,559,3,1677,1290,387
D,20011104,152238,1000846,00062D,0000189,1,11,1103,110397,1510,151003,321,418,1,418,321,97
D,20011104,173226,1000850,00153D,0000510,1,11,1112,111209,1148,114804,324,777,1,777,324,453
D,20011104,173226,1000850,00153D,0000303,1,14,1406,140611,0856,085602,310,403,1,403,310,93
D,20011104,173226,1000850,00153D,0000474,1,11,1118,111897,1812,181200,190,405,3,1215,570,645
D,20011104,173226,1000850,00153D,0000377,1,11,1105,110511,0302,030201,571,1087,3,3261,1713,1548
D,20011104,173226,1000850,00153D,0000446,1,11,1115,111503,0931,093101,328,523,5,2615,1640,975
D,20011104,173226,1000850,00153D,0000394,1,11,1107,110707,0227,022704,357,465,1,465,357,108
D,20011104,173226,1000850,00153D,0000603,1,14,1404,140403,1336,133600,223,290,1,290,223,67
D,20011104,173226,1000850,00153D,0000290,1,13,1304,130497,1686,168602,404,753,1,753,404,349
D,20011104,173226,1000850,00153D,0000545,1,11,1121,112111,0729,072900,199,671,6,4026,1194,2832
D,20011104,173226,1000850,00153D,0000462,1,14,1406,140681,1674,167405,231,508,1,508,231,277
D,20011105,105950,1000854,00070D,0000378,1,13,1301,130139,0386,038605,222,508,1,508,222,286
D,20011105,105950,1000854,00070D,0000169,1,14,1403,140323,1817,181705,86,112,6,672,516,156
D,20011105,105950,1000854,00070D,0000375,1,11,1121,112107,1853,185300,221,408,1,408,221,187
D,20011105,110926,1000855,00145D,0000478,1,11,1101,110125,0807,080700,121,240,1,240,121,119
D,20011105,110926,1000855,00145D,0000266,1,11,1104,110407,1862,186200,334,472,1,472,334,138
D,20011105,110926,1000855,00145D,0000512,1,11,1118,111807,1133,113302,352,576,1,576,352,224
D,20011105,110926,1000855,00145D,0000278,1,11,1107,110725,0140,014000,278,580,1,580,278,302
D,20011105,110926,1000855,00145D,0000492,1,11,1197,119797,0501,050100,361,470,1,470,361,109
D,20011105,110926,1000855,00145D,0000512,1,11,1118,111807,1133,113302,352,576,1,576,352,224
D,20011105,110926,1000855,00145D,0000509,1,13,1301,130125,1301,130103,445,701,1,701,445,256
D,20011105,110926,1000855,00145D,0000443,1,13,1301,130121,1886,188600,395,596,1,596,395,201
D,20011105,135113,1000856,00188D,0000242,1,14,1402,140209,1953,195300,354,575,1,575,354,221
D,20011105,135113,1000856,00188D,0000407,1,14,1406,140631,0423,042305,259,463,1,463,259,204
D,20011105,135113,1000856,00188D,0000505,1,11,1108,110803,0085,008500,194,253,1,253,194,59
D,20011105,135113,1000856,00188D,0000436,1,11,1111,111197,0407,040704,331,757,1,757,331,426
D,20011105,135113,1000856,00188D,0000589,1,11,1116,111601,1296,129603,265,345,1,345,265,80
D,20011105,135113,1000856,00188D,0000469,1,11,1113,111303,1417,141703,201,386,1,386,201,185
D,20011105,135113,1000856,00188D,0000464,1,11,1102,110297,0542,054202,500,797,1,797,500,297
D,20011105,184221,1000853,00006D,0000266,1,11,1104,110407,1862,186200,334,472,3,1416,1002,414
D,20011105,184221,1000853,00006D,0000426,1,11,1106,110601,1763,176305,177,272,1,272,177,95
D,20011105,184221,1000853,00006D,0000261,1,11,1111,111113,1771,177104,274,357,1,357,274,83
D,20011105,184221,1000853,00006D,0000503,1,14,1403,140327,0371,037101,262,511,1,511,262,249
D,20011105,184221,1000853,00006D,0000267,1,11,1106,110603,0268,026800,423,550,1,550,423,127
D,20011105,184221,1000853,00006D,0000468,1,11,1101,110133,0319,031904,393,522,1,522,393,129
D,20011105,184221,1000853,00006D,0000534,1,11,1104,110415,1226,122600,374,779,5,3895,1870,2025
D,20011105,184221,1000853,00006D,0000733,1,11,1107,110703,0115,011504,404,526,5,2630,2020,610
D,20011106,142023,1000858,00193D,0000154,1,11,1113,111305,0090,009002,276,359,5,1795,1380,415
D,20011106,142023,1000858,00193D,0000618,1,11,1105,110501,0679,067905,528,687,1,687,528,159
D,20011106,142023,1000858,00193D,0000329,1,14,1401,140103,0094,009404,288,375,1,375,288,87
D,20011106,142023,1000858,00193D,0000417,1,11,1107,110703,0442,044204,395,756,1,756,395,361
D,20011106,142023,1000858,00193D,0000116,1,14,1406,140621,0921,092101,560,728,6,4368,3360,1008
D,20011106,142023,1000858,00193D,0000275,1,14,1406,140693,0570,057004,370,597,5,2985,1850,1135
D,20011106,142023,1000858,00193D,0000295,1,14,1497,149797,1570,157000,171,664,1,664,171,493
D,20011106,143608,1000857,00006D,0000316,1,11,1119,111907,1107,110702,265,345,1,345,265,80
D,20011107,143215,1000859,00153D,0000413,1,11,1104,110403,0353,035306,286,451,1,451,286,165
D,20011107,143215,1000859,00153D,0000273,1,11,1113,111301,1850,185002,134,192,2,384,268,116
D,20011107,143215,1000859,00153D,0000442,1,11,1101,110197,0266,026600,240,607,1,607,240,367
D,20011107,143215,1000859,00153D,0000221,1,13,1303,130303,1137,113701,422,549,5,2745,2110,635
D,20011107,143215,1000859,00153D,0000545,1,11,1121,112111,0729,072900,199,671,1,671,199,472
D,20011108,105539,1000861,00184D,0000200,1,11,1108,110803,0494,049400,253,329,1,329,253,76
D,20011108,181954,1000860,00071D,0000469,1,11,1113,111303,1417,141703,201,386,5,1930,1005,925
D,20011108,181954,1000860,00071D,0000084,1,14,1401,140197,1916,191600,107,140,7,980,749,231
D,20011108,181954,1000860,00071D,0000565,1,11,1116,111601,1327,132700,249,463,1,463,249,214
D,20011108,181954,1000860,00071D,0000376,1,11,1119,111905,0346,034600,359,658,1,658,359,299
D,20011108,181954,1000860,00071D,0000604,1,11,1121,112107,1770,177000,365,475,1,475,365,110
D,20011108,181954,1000860,00071D,0000276,1,11,1120,112097,0617,061701,142,185,1,185,142,43
D,20011108,181954,1000860,00071D,0000384,1,14,1402,140205,0556,055600,286,533,7,3731,2002,1729
D,20011109,143335,1000864,00182D,0000496,1,11,1101,110197,0338,033802,456,593,1,593,456,137
D,20011109,143335,1000864,00182D,0000370,1,11,1102,110211,1261,126101,224,353,1,353,224,129
D,20011109,143335,1000864,00182D,0000571,1,11,1103,110303,1158,115804,171,270,1,270,171,99
D,20011109,143335,1000864,00182D,0000371,1,11,1120,112005,0438,043802,400,520,6,3120,2400,720
D,20011109,143335,1000864,00182D,0000513,1,11,1110,111001,1955,195503,388,505,1,505,388,117
D,20011109,143335,1000864,00182D,0000440,1,14,1406,140671,1383,138301,285,371,1,371,285,86
