顧客,日付,日数
00227D,20010212,41
00227D,20010212,41
00227D,20010212,41
00227D,20010212,41
00227D,20010409,97
00227D,20010409,97
00227D,20010409,97
00227D,20010409,97
00227D,20010409,97
00227D,20010409,97
00228A,20010110,8
00228A,20010110,8
00228A,20010110,8
00228A,20010110,8
00228A,20010110,8
00228A,20010110,8
00228A,20010110,8
00228A,20010119,17
00228A,20010119,17
00228A,20010119,17
00228A,20010119,17
00228A,20010119,17
00228A,20010119,17
00228A,20010209,38
00228A,20010209,38
00228A,20010209,38
00228A,20010209,38
00228A,20010209,38
00228A,20010228,57
00228A,20010228,57
00228A,20010228,57
00228A,20010329,86
00228A,20010329,86
00228A,20010329,86
00228A,20010329,86
00228A,20010629,178
00228A,20010629,178
00228A,20010629,178
00228A,20010629,178
00228A,20010629,178
00228A,20010629,178
00228A,20010629,178
00228B,20010110,8
00228B,20010110,8
00228B,20010110,8
00228B,20010110,8
00228B,20010110,8
00228B,20010110,8
00228B,20010110,8
00228B,20010119,17
00228B,20010119,17
00228B,20010119,17
00228B,20010119,17
00228B,20010119,17
00228B,20010119,17
00228B,20010209,38
00228B,20010209,38
00228B,20010209,38
00228B,20010209,38
00228B,20010209,38
00228B,20010228,57
00228B,20010228,57
00228B,20010228,57
00228B,20010329,86
00228B,20010329,86
00228B,20010329,86
00228B,20010329,86
00228B,20010629,178
00228B,20010629,178
00228B,20010629,178
00228B,20010629,178
00228B,20010629,178
00228B,20010629,178
00228B,20010629,178
00228C,20010110,8
00228C,20010110,8
00228C,20010110,8
00228C,20010110,8
00228C,20010110,8
00228C,20010110,8
00228C,20010110,8
00228C,20010119,17
00228C,20010119,17
00228C,20010119,17
00228C,20010119,17
00228C,20010119,17
00228C,20010119,17
00228C,20010209,38
00228C,20010209,38
00228C,20010209,38
00228C,20010209,38
00228C,20010209,38
00228C,20010228,57
00228C,20010228,57
00228C,20010228,57
00228C,20010329,86
00228C,20010329,86
00228C,20010329,86
00228C,20010329,86
00228C,20010629,178
00228C,20010629,178
00228C,20010629,178
00228C,20010629,178
00228C,20010629,178
00228C,20010629,178
00228C,20010629,178
00228D,20010110,8
00228D,20010110,8
00228D,20010110,8
00228D,20010110,8
00228D,20010110,8
00228D,20010110,8
00228D,20010110,8
00228D,20010119,17
00228D,20010119,17
00228D,20010119,17
00228D,20010119,17
00228D,20010119,17
00228D,20010119,17
00228D,20010209,38
00228D,20010209,38
00228D,20010209,38
00228D,20010209,38
00228D,20010209,38
00228D,20010228,57
00228D,20010228,57
00228D,20010228,57
00228D,20010329,86
00228D,20010329,86
00228D,20010329,86
00228D,20010329,86
00228D,20010629,178
00228D,20010629,178
00228D,20010629,178
00228D,20010629,178
00228D,20010629,178
00228D,20010629,178
00228D,20010629,178
00230A,20010521,139
00230A,20010521,139
00230A,20010521,139
00230A,20010521,139
00230A,20010521,139
00230A,20010606,155
00230A,20010606,155
00230A,20010606,155
00230A,20010606,155
00230A,20010606,155
00230A,20010606,155
00230A,20010606,155
00230A,20010606,155
00230A,20010606,155
00230A,20010606,155
00230A,20010609,158
00230A,20010609,158
00230A,20010609,158
00230A,20010609,158
00230A,20010609,158
00230A,20010609,158
00230A,20010609,158
00230A,20010609,158
00230A,20010609,158
00230A,20010720,199
00230A,20010720,199
00230A,20010720,199
00230A,20010720,199
00230A,20010720,199
00230A,20010720,199
00230A,20010720,199
00230A,20010811,221
00230A,20010811,221
00230A,20010811,221
00230A,20010812,222
00230A,20010812,222
00230A,20010812,222
00230A,20010812,222
00230A,20010824,234
00230A,20010824,234
00230A,20010824,234
00230A,20010824,234
00230A,20010824,234
00230A,20010824,234
00230A,20010824,234
00230A,20010824,234
00230A,20010824,234
00230A,20010830,240
00230A,20010830,240
00230A,20010830,240
00230A,20010830,240
00230A,20010830,240
00230A,20010830,240
00230A,20010830,240
00230A,20010920,261
00230A,20010920,261
00230A,20010920,261
00230A,20010920,261
00230A,20010920,261
00230A,20010920,261
00230A,20010920,261
00230A,20010920,261
00230A,20010920,261
00230B,20010521,139
00230B,20010521,139
00230B,20010521,139
00230B,20010521,139
00230B,20010521,139
00230B,20010606,155
00230B,20010606,155
00230B,20010606,155
00230B,20010606,155
00230B,20010606,155
00230B,20010606,155
00230B,20010606,155
00230B,20010606,155
00230B,20010606,155
00230B,20010606,155
00230B,20010609,158
00230B,20010609,158
00230B,20010609,158
00230B,20010609,158
00230B,20010609,158
00230B,20010609,158
00230B,20010609,158
00230B,20010609,158
00230B,20010609,158
00230B,20010720,199
00230B,20010720,199
00230B,20010720,199
00230B,20010720,199
00230B,20010720,199
00230B,20010720,199
00230B,20010720,199
00230B,20010811,221
00230B,20010811,221
00230B,20010811,221
00230B,20010812,222
00230B,20010812,222
00230B,20010812,222
00230B,20010812,222
00230B,20010824,234
00230B,20010824,234
00230B,20010824,234
00230B,20010824,234
00230B,20010824,234
00230B,20010824,234
00230B,20010824,234
00230B,20010824,234
00230B,20010824,234
00230B,20010830,240
00230B,20010830,240
00230B,20010830,240
00230B,20010830,240
00230B,20010830,240
00230B,20010830,240
00230B,20010830,240
00230B,20010920,261
00230B,20010920,261
00230B,20010920,261
00230B,20010920,261
00230B,20010920,261
00230B,20010920,261
00230B,20010920,261
00230B,20010920,261
00230B,20010920,261
00230C,20010521,139
00230C,20010521,139
00230C,20010521,139
00230C,20010521,139
00230C,20010521,139
00230C,20010606,155
00230C,20010606,155
00230C,20010606,155
00230C,20010606,155
00230C,20010606,155
00230C,20010606,155
00230C,20010606,155
00230C,20010606,155
00230C,20010606,155
00230C,20010606,155
00230C,20010609,158
00230C,20010609,158
00230C,20010609,158
00230C,20010609,158
00230C,20010609,158
00230C,20010609,158
00230C,20010609,158
00230C,20010609,158
00230C,20010609,158
00230C,20010720,199
00230C,20010720,199
00230C,20010720,199
00230C,20010720,199
00230C,20010720,199
00230C,20010720,199
00230C,20010720,199
00230C,20010811,221
00230C,20010811,221
00230C,20010811,221
00230C,20010812,222
00230C,20010812,222
00230C,20010812,222
00230C,20010812,222
00230C,20010824,234
00230C,20010824,234
00230C,20010824,234
00230C,20010824,234
00230C,20010824,234
00230C,20010824,234
00230C,20010824,234
00230C,20010824,234
00230C,20010824,234
00230C,20010830,240
00230C,20010830,240
00230C,20010830,240
00230C,20010830,240
00230C,20010830,240
00230C,20010830,240
00230C,20010830,240
00230C,20010920,261
00230C,20010920,261
00230C,20010920,261
00230C,20010920,261
00230C,20010920,261
00230C,20010920,261
00230C,20010920,261
00230C,20010920,261
00230C,20010920,261
00230D,20010521,139
00230D,20010521,139
00230D,20010521,139
00230D,20010521,139
00230D,20010521,139
00230D,20010606,155
00230D,20010606,155
00230D,20010606,155
00230D,20010606,155
00230D,20010606,155
00230D,20010606,155
00230D,20010606,155
00230D,20010606,155
00230D,20010606,155
00230D,20010606,155
00230D,20010609,158
00230D,20010609,158
00230D,20010609,158
00230D,20010609,158
00230D,20010609,158
00230D,20010609,158
00230D,20010609,158
00230D,20010609,158
00230D,20010609,158
00230D,20010720,199
00230D,20010720,199
00230D,20010720,199
00230D,20010720,199
00230D,20010720,199
00230D,20010720,199
00230D,20010720,199
00230D,20010811,221
00230D,20010811,221
00230D,20010811,221
00230D,20010812,222
00230D,20010812,222
00230D,20010812,222
00230D,20010812,222
00230D,20010824,234
00230D,20010824,234
00230D,20010824,234
00230D,20010824,234
00230D,20010824,234
00230D,20010824,234
00230D,20010824,234
00230D,20010824,234
00230D,20010824,234
00230D,20010830,240
00230D,20010830,240
00230D,20010830,240
00230D,20010830,240
00230D,20010830,240
00230D,20010830,240
00230D,20010830,240
00230D,20010920,261
00230D,20010920,261
00230D,20010920,261
00230D,20010920,261
00230D,20010920,261
00230D,20010920,261
00230D,20010920,261
00230D,20010920,261
00230D,20010920,261
00231A,20010422,110
00231A,20010422,110
00231A,20010517,135
00231A,20010517,135
00231A,20010517,135
00231A,20010517,135
00231A,20010601,150
00231A,20010601,150
00231A,20010601,150
00231A,20010601,150
00231A,20010601,150
00231A,20010601,150
00231A,20010601,150
00231A,20010601,150
00231A,20010601,150
00231A,20010601,150
00231A,20010601,150
00231A,20010601,150
00231A,20010606,155
00231A,20010606,155
00231A,20010606,155
00231A,20010606,155
00231A,20010606,155
00231A,20010606,155
00231A,20010606,155
00231A,20010619,168
00231A,20010619,168
00231A,20010619,168
00231A,20010619,168
00231A,20010619,168
00231A,20010619,168
00231A,20010619,168
00231A,20010626,175
00231A,20010707,186
00231A,20010707,186
00231A,20010707,186
00231A,20010715,194
00231A,20010715,194
00231A,20010715,194
00231A,20010715,194
00231A,20010715,194
00231A,20010715,194
00231A,20010715,194
00231A,20010809,219
00231A,20010809,219
00231A,20010809,219
00231A,20010921,262
00231A,20010921,262
00231A,20010921,262
00231A,20010921,262
00231A,20010921,262
00231A,20010927,268
00231A,20010927,268
00231A,20010927,268
00231A,20010927,268
00231A,20010927,268
00231B,20010422,110
00231B,20010422,110
00231B,20010517,135
00231B,20010517,135
00231B,20010517,135
00231B,20010517,135
00231B,20010601,150
00231B,20010601,150
00231B,20010601,150
00231B,20010601,150
00231B,20010601,150
00231B,20010601,150
00231B,20010601,150
00231B,20010601,150
00231B,20010601,150
00231B,20010601,150
00231B,20010601,150
00231B,20010601,150
00231B,20010606,155
00231B,20010606,155
00231B,20010606,155
00231B,20010606,155
00231B,20010606,155
00231B,20010606,155
00231B,20010606,155
00231B,20010619,168
00231B,20010619,168
00231B,20010619,168
00231B,20010619,168
00231B,20010619,168
00231B,20010619,168
00231B,20010619,168
00231B,20010626,175
00231B,20010707,186
00231B,20010707,186
00231B,20010707,186
00231B,20010715,194
00231B,20010715,194
00231B,20010715,194
00231B,20010715,194
00231B,20010715,194
00231B,20010715,194
00231B,20010715,194
00231B,20010809,219
00231B,20010809,219
00231B,20010809,219
00231B,20010921,262
00231B,20010921,262
00231B,20010921,262
00231B,20010921,262
00231B,20010921,262
00231B,20010927,268
00231B,20010927,268
00231B,20010927,268
00231B,20010927,268
00231B,20010927,268
00231C,20010422,110
00231C,20010422,110
00231C,20010517,135
00231C,20010517,135
00231C,20010517,135
00231C,20010517,135
00231C,20010601,150
00231C,20010601,150
00231C,20010601,150
00231C,20010601,150
00231C,20010601,150
00231C,20010601,150
00231C,20010601,150
00231C,20010601,150
00231C,20010601,150
00231C,20010601,150
00231C,20010601,150
00231C,20010601,150
00231C,20010606,155
00231C,20010606,155
00231C,20010606,155
00231C,20010606,155
00231C,20010606,155
00231C,20010606,155
00231C,20010606,155
00231C,20010619,168
00231C,20010619,168
00231C,20010619,168
00231C,20010619,168
00231C,20010619,168
00231C,20010619,168
00231C,20010619,168
00231C,20010626,175
00231C,20010707,186
00231C,20010707,186
00231C,20010707,186
00231C,20010715,194
00231C,20010715,194
00231C,20010715,194
00231C,20010715,194
00231C,20010715,194
00231C,20010715,194
00231C,20010715,194
00231C,20010809,219
00231C,20010809,219
00231C,20010809,219
00231C,20010921,262
00231C,20010921,262
00231C,20010921,262
00231C,20010921,262
00231C,20010921,262
00231C,20010927,268
00231C,20010927,268
00231C,20010927,268
00231C,20010927,268
00231C,20010927,268
00231D,20010422,110
00231D,20010422,110
00231D,20010517,135
00231D,20010517,135
00231D,20010517,135
00231D,20010517,135
00231D,20010601,150
00231D,20010601,150
00231D,20010601,150
00231D,20010601,150
00231D,20010601,150
00231D,20010601,150
00231D,20010601,150
00231D,20010601,150
00231D,20010601,150
00231D,20010601,150
00231D,20010601,150
00231D,20010601,150
00231D,20010606,155
00231D,20010606,155
00231D,20010606,155
00231D,20010606,155
00231D,20010606,155
00231D,20010606,155
00231D,20010606,155
00231D,20010619,168
00231D,20010619,168
00231D,20010619,168
00231D,20010619,168
00231D,20010619,168
00231D,20010619,168
00231D,20010619,168
00231D,20010626,175
00231D,20010707,186
00231D,20010707,186
00231D,20010707,186
00231D,20010715,194
00231D,20010715,194
00231D,20010715,194
00231D,20010715,194
00231D,20010715,194
00231D,20010715,194
00231D,20010715,194
00231D,20010809,219
00231D,20010809,219
00231D,20010809,219
00231D,20010921,262
00231D,20010921,262
00231D,20010921,262
00231D,20010921,262
00231D,20010921,262
00231D,20010927,268
00231D,20010927,268
00231D,20010927,268
00231D,20010927,268
00231D,20010927,268
00233A,20010725,204
00233A,20010725,204
00233A,20010725,204
00233A,20010725,204
00233A,20010725,204
00233A,20010806,216
00233A,20010806,216
00233A,20010806,216
00233A,20010806,216
00233A,20010806,216
00233A,20010806,216
00233A,20010806,216
00233A,20010806,216
00233A,20010904,245
00233A,20010904,245
00233A,20010904,245
00233A,20010904,245
00233A,20010904,245
00233A,20010904,245
00233A,20010904,245
00233A,20010904,245
00233B,20010725,204
00233B,20010725,204
00233B,20010725,204
00233B,20010725,204
00233B,20010725,204
00233B,20010806,216
00233B,20010806,216
00233B,20010806,216
00233B,20010806,216
00233B,20010806,216
00233B,20010806,216
00233B,20010806,216
00233B,20010806,216
00233B,20010904,245
00233B,20010904,245
00233B,20010904,245
00233B,20010904,245
00233B,20010904,245
00233B,20010904,245
00233B,20010904,245
00233B,20010904,245
00233C,20010725,204
00233C,20010725,204
00233C,20010725,204
00233C,20010725,204
00233C,20010725,204
00233C,20010806,216
00233C,20010806,216
00233C,20010806,216
00233C,20010806,216
00233C,20010806,216
00233C,20010806,216
00233C,20010806,216
00233C,20010806,216
00233C,20010904,245
00233C,20010904,245
00233C,20010904,245
00233C,20010904,245
00233C,20010904,245
00233C,20010904,245
00233C,20010904,245
00233C,20010904,245
00233D,20010725,204
00233D,20010725,204
00233D,20010725,204
00233D,20010725,204
00233D,20010725,204
00233D,20010806,216
00233D,20010806,216
00233D,20010806,216
00233D,20010806,216
00233D,20010806,216
00233D,20010806,216
00233D,20010806,216
00233D,20010806,216
00233D,20010904,245
00233D,20010904,245
00233D,20010904,245
00233D,20010904,245
00233D,20010904,245
00233D,20010904,245
00233D,20010904,245
00233D,20010904,245
00234A,20010402,90
00234A,20010402,90
00234A,20010402,90
00234A,20010402,90
00234A,20010402,90
00234A,20010402,90
00234A,20010402,90
00234B,20010402,90
00234B,20010402,90
00234B,20010402,90
00234B,20010402,90
00234B,20010402,90
00234B,20010402,90
00234B,20010402,90
00234C,20010402,90
00234C,20010402,90
00234C,20010402,90
00234C,20010402,90
00234C,20010402,90
00234C,20010402,90
00234C,20010402,90
00234D,20010402,90
00234D,20010402,90
00234D,20010402,90
00234D,20010402,90
00234D,20010402,90
00234D,20010402,90
00234D,20010402,90
00235A,20010322,79
00235A,20010419,107
00235A,20010419,107
00235A,20010419,107
00235A,20010419,107
00235A,20010419,107
00235A,20010419,107
00235A,20010419,107
00235A,20010419,107
00235B,20010322,79
00235B,20010419,107
00235B,20010419,107
00235B,20010419,107
00235B,20010419,107
00235B,20010419,107
00235B,20010419,107
00235B,20010419,107
00235B,20010419,107
00235C,20010322,79
00235C,20010419,107
00235C,20010419,107
00235C,20010419,107
00235C,20010419,107
00235C,20010419,107
00235C,20010419,107
00235C,20010419,107
00235C,20010419,107
00235D,20010322,79
00235D,20010419,107
00235D,20010419,107
00235D,20010419,107
00235D,20010419,107
00235D,20010419,107
00235D,20010419,107
00235D,20010419,107
00235D,20010419,107
00236A,20010328,85
00236A,20010328,85
00236A,20010328,85
00236A,20010331,88
00236A,20010331,88
00236A,20010331,88
00236A,20010331,88
00236A,20010331,88
00236A,20010331,88
00236A,20010331,88
00236A,20010331,88
00236A,20010418,106
00236A,20010418,106
00236A,20010418,106
00236A,20010418,106
00236A,20010418,106
00236A,20010418,106
00236A,20010418,106
00236A,20010418,106
00236A,20010418,106
00236A,20010418,106
00236A,20010506,124
00236A,20010506,124
00236A,20010506,124
00236A,20010506,124
00236A,20010506,124
00236A,20010506,124
00236A,20010506,124
00236A,20010506,124
00236A,20010506,124
00236A,20010523,141
00236A,20010523,141
00236A,20010523,141
00236A,20010523,141
00236A,20010612,161
00236A,20010612,161
00236A,20010612,161
00236A,20010612,161
00236A,20010612,161
00236A,20010612,161
00236B,20010328,85
00236B,20010328,85
00236B,20010328,85
00236B,20010331,88
00236B,20010331,88
00236B,20010331,88
00236B,20010331,88
00236B,20010331,88
00236B,20010331,88
00236B,20010331,88
00236B,20010331,88
00236B,20010418,106
00236B,20010418,106
00236B,20010418,106
00236B,20010418,106
00236B,20010418,106
00236B,20010418,106
00236B,20010418,106
00236B,20010418,106
00236B,20010418,106
00236B,20010418,106
00236B,20010506,124
00236B,20010506,124
00236B,20010506,124
00236B,20010506,124
00236B,20010506,124
00236B,20010506,124
00236B,20010506,124
00236B,20010506,124
00236B,20010506,124
00236B,20010523,141
00236B,20010523,141
00236B,20010523,141
00236B,20010523,141
00236B,20010612,161
00236B,20010612,161
00236B,20010612,161
00236B,20010612,161
00236B,20010612,161
00236B,20010612,161
00236C,20010328,85
00236C,20010328,85
00236C,20010328,85
00236C,20010331,88
00236C,20010331,88
00236C,20010331,88
00236C,20010331,88
00236C,20010331,88
00236C,20010331,88
00236C,20010331,88
00236C,20010331,88
00236C,20010418,106
00236C,20010418,106
00236C,20010418,106
00236C,20010418,106
00236C,20010418,106
00236C,20010418,106
00236C,20010418,106
00236C,20010418,106
00236C,20010418,106
00236C,20010418,106
00236C,20010506,124
00236C,20010506,124
00236C,20010506,124
00236C,20010506,124
00236C,20010506,124
00236C,20010506,124
00236C,20010506,124
00236C,20010506,124
00236C,20010506,124
00236C,20010523,141
00236C,20010523,141
00236C,20010523,141
00236C,20010523,141
00236C,20010612,161
00236C,20010612,161
00236C,20010612,161
