日付,数量,金額
20010715,1,313
20010715,1,508
20010715,1,511
20010715,1,271
20010715,4,688
20010715,1,466
20010715,1,423
20010715,1,610
20010715,5,4275
20010715,1,362
20010715,1,523
20010715,1,607
20010715,5,2490
20010715,1,743
20010715,1,172
20010716,1,433
20010716,1,449
20010716,1,551
20010716,1,449
20010716,2,1600
20010716,1,510
20010716,1,551
20010716,2,588
20010716,1,605
20010716,1,195
20010716,1,313
20010716,1,409
20010716,1,277
20010716,1,602
20010716,5,1200
20010716,1,196
20010716,8,1240
20010716,1,743
20010717,1,521
20010717,1,710
20010717,1,405
20010717,1,445
20010717,1,519
20010717,1,459
20010717,7,3927
20010717,6,2202
20010717,1,371
20010717,6,2820
20010717,1,380
20010717,1,433
20010717,1,438
20010717,4,1496
20010717,1,645
20010717,1,600
20010718,6,3930
20010718,3,897
20010718,1,1376
20010718,1,389
20010718,1,397
20010718,1,112
20010718,5,1385
20010718,6,3222
20010718,1,465
20010718,1,172
20010718,1,536
20010718,1,902
20010718,1,670
20010718,1,238
20010718,1,459
20010718,1,281
20010719,1,353
20010719,3,1476
20010719,5,2770
20010719,1,475
20010719,1,331
20010719,1,366
20010719,1,431
20010719,5,2135
20010719,5,2000
20010719,1,855
20010719,1,460
20010719,1,431
20010719,1,374
20010719,1,277
20010719,1,743
20010719,5,1250
20010719,3,1719
20010719,1,870
20010719,1,375
20010719,1,346
20010719,1,483
20010719,1,465
20010719,1,554
20010720,1,273
20010720,1,550
20010720,1,523
20010720,1,159
20010720,1,277
20010720,1,524
20010720,1,462
20010720,1,270
20010720,1,276
20010720,1,271
20010720,1,436
20010720,1,231
20010720,1,375
20010720,5,700
20010720,1,278
20010720,1,483
20010720,3,1395
20010720,1,446
20010720,1,869
20010720,1,645
20010720,5,2350
20010720,5,3055
20010720,1,551
20010720,5,2300
20010720,1,666
20010720,1,387
20010720,1,833
20010720,1,289
20010720,1,655
20010720,1,445
20010720,1,541
20010720,1,658
20010720,1,522
20010720,1,380
20010720,7,5726
20010720,4,1412
20010720,5,1985
20010720,5,3830
20010720,3,1410
20010720,6,2688
20010720,6,2796
20010720,5,2345
20010720,1,130
20010720,6,4398
20010720,1,613
20010720,1,159
20010720,1,469
20010720,1,393
20010720,3,921
20010720,1,541
20010721,3,1410
20010721,1,614
20010721,1,575
20010721,1,193
20010721,1,337
20010721,6,2280
20010721,1,385
20010721,1,467
20010721,1,311
20010721,1,574
20010721,1,345
20010722,6,3558
20010722,3,1581
20010722,1,611
20010722,1,245
20010722,7,2548
20010722,6,1776
20010722,1,445
20010722,1,551
20010722,1,554
20010722,5,3175
20010723,1,543
20010723,1,357
20010723,1,456
20010723,1,322
20010723,1,483
20010723,1,159
20010723,1,466
20010723,1,551
20010723,1,364
20010723,4,1396
20010723,1,271
20010723,1,438
20010723,1,549
20010723,5,2830
20010723,6,3912
20010723,1,611
20010723,1,368
20010723,1,438
20010723,7,2961
20010723,2,1072
20010723,5,1900
20010723,1,470
20010723,1,543
20010723,1,913
20010723,1,293
20010723,1,208
20010723,1,540
20010723,1,191
20010723,5,3280
20010723,5,1985
20010723,1,438
20010723,1,320
20010723,1,576
20010723,4,2632
20010723,1,423
20010723,1,511
20010723,1,357
20010723,4,404
20010723,6,1152
20010723,1,786
20010723,1,540
20010723,1,643
20010723,1,531
20010723,1,159
20010723,1,439
20010723,1,380
20010723,1,594
20010723,1,658
20010723,1,512
20010723,3,1560
20010724,3,1293
20010724,6,3948
20010724,6,3198
20010724,1,322
20010724,1,322
20010724,3,1677
20010724,5,1785
20010724,1,423
20010724,1,571
20010724,1,331
20010724,7,2051
20010724,1,466
20010724,1,710
20010724,1,385
20010724,2,836
20010724,1,310
20010724,6,1878
20010725,1,196
20010725,1,573
20010725,1,416
20010725,1,371
20010725,1,559
20010725,1,469
20010725,1,323
20010725,1,371
20010725,1,550
20010725,1,407
20010725,1,411
20010725,6,3342
20010725,1,316
20010725,1,350
20010725,1,146
20010725,1,514
20010725,6,2646
20010725,1,454
20010725,5,1855
20010725,5,2445
20010726,1,656
20010726,5,1550
20010726,5,1555
20010726,1,913
20010726,1,291
20010726,1,306
20010726,1,371
20010726,1,367
20010726,1,511
20010726,1,492
20010726,5,1740
20010726,1,466
20010726,1,143
20010726,1,310
20010727,1,310
20010727,1,273
20010727,1,350
20010727,1,508
20010727,1,622
20010727,1,377
20010727,1,331
20010727,1,566
20010727,4,2680
20010727,5,2120
20010727,3,1533
20010727,7,3255
20010727,1,510
20010727,1,405
20010727,1,465
20010727,1,363
20010727,5,3640
20010727,1,128
20010727,4,2124
20010727,1,613
20010727,5,3170
20010727,2,1588
20010727,1,537
20010727,5,2165
20010727,1,520
20010727,5,2540
20010727,1,291
20010727,1,840
20010727,6,2070
20010727,6,2778
20010727,5,1725
20010727,1,614
20010727,5,1870
20010727,6,3768
20010727,1,249
20010727,1,400
20010727,1,270
20010727,1,228
20010727,1,363
20010727,1,384
20010728,1,397
20010728,6,1908
20010728,6,2676
20010728,1,441
20010728,3,1311
20010728,4,1824
20010728,1,435
20010728,1,354
20010728,4,2664
20010728,1,469
20010728,1,466
20010728,1,380
20010728,1,372
20010728,4,1084
20010729,1,550
20010729,1,372
20010729,1,467
20010729,1,457
20010729,7,2072
20010729,1,514
20010729,1,442
20010729,1,743
20010729,1,879
20010729,1,371
20010729,6,2790
20010729,6,2172
20010729,5,2460
20010729,1,364
20010729,1,420
20010729,1,597
20010729,5,2345
20010729,1,536
20010729,1,363
20010729,5,1815
20010729,1,546
20010730,3,2130
20010730,1,551
20010730,1,130
20010730,1,527
20010730,5,2615
20010730,1,258
20010730,1,607
20010730,7,3633
20010730,1,656
20010730,6,2958
20010730,3,885
20010730,6,3066
20010730,5,3565
20010730,1,733
20010730,7,3801
20010730,5,1620
20010730,1,424
20010730,1,397
20010730,1,439
20010730,5,2325
20010730,5,2250
20010730,1,276
20010731,1,436
20010731,1,869
20010731,1,743
20010731,6,5220
20010731,6,4236
20010731,1,524
20010731,1,179
20010731,1,536
20010731,1,140
20010731,1,255
20010731,1,444
20010731,1,462
20010731,1,211
20010731,1,540
20010731,1,348
20010731,1,666
20010801,5,3000
20010801,1,253
20010801,1,419
20010801,1,562
20010801,7,3073
20010801,1,389
20010801,1,523
20010801,1,299
20010801,6,1986
20010801,1,559
20010801,1,324
20010801,1,435
20010801,1,766
20010801,1,195
20010801,1,172
20010801,4,3272
20010801,1,689
20010801,1,475
20010801,1,307
20010801,1,364
20010801,3,1599
20010801,5,1675
20010801,1,366
20010801,6,2058
20010801,1,442
20010801,1,238
20010801,1,427
20010801,5,2950
20010801,4,1732
20010801,1,427
20010801,1,327
20010801,5,1945
20010801,5,2935
20010801,3,675
20010801,3,1956
20010801,5,1655
20010801,6,1782
20010802,1,375
20010802,1,708
20010802,1,444
20010802,6,3198
20010802,1,713
20010802,1,409
20010802,1,349
20010802,1,450
20010802,3,975
20010802,5,1710
20010802,6,2442
20010802,1,199
20010802,1,348
20010802,1,241
20010802,1,597
20010802,1,450
20010802,1,322
20010802,1,310
20010802,5,3070
20010803,1,366
20010803,1,221
20010803,1,459
20010803,1,423
20010803,1,611
20010803,1,600
20010803,1,297
20010803,1,191
20010803,1,505
20010803,1,655
20010803,1,613
20010803,1,191
20010803,1,913
20010803,1,576
20010803,1,611
20010803,1,337
20010803,1,290
20010803,1,652
20010803,1,505
20010803,1,403
20010803,1,840
20010803,1,405
20010803,1,101
20010803,1,380
20010803,1,551
20010803,9,1899
20010803,1,446
20010803,1,296
20010803,1,549
20010803,1,358
20010803,5,1855
20010803,1,335
20010803,1,377
20010803,1,514
20010803,1,531
20010803,1,371
20010803,1,398
20010803,1,372
20010803,1,415
20010803,1,575
20010803,1,320
20010804,6,2040
20010804,5,1620
20010804,1,371
20010804,3,1779
20010804,1,426
20010804,1,234
20010804,6,1032
20010804,1,438
20010804,1,543
20010804,1,241
20010804,1,423
20010804,1,489
20010805,5,3335
20010805,1,337
20010805,5,2750
20010805,6,1812
20010805,5,1900
20010805,1,385
20010805,5,1855
20010805,1,717
20010805,1,329
20010805,1,666
20010805,1,167
20010805,1,468
20010805,5,2970
20010805,4,856
20010805,3,1974
20010805,1,234
20010805,1,438
20010805,5,3985
20010805,3,1116
20010806,1,427
20010806,1,262
20010806,1,436
20010806,1,613
20010806,1,514
20010806,1,281
20010806,1,363
20010806,5,2495
20010806,1,574
20010806,1,489
20010806,6,2070
20010806,1,643
20010806,1,379
20010806,1,346
20010807,1,792
20010807,1,450
20010807,3,1233
20010807,1,159
20010807,1,296
20010807,1,233
20010807,1,545
20010807,1,636
20010807,4,2464
20010808,4,1744
20010808,1,338
20010808,1,262
20010808,5,1830
20010808,1,576
20010808,1,289
20010808,1,290
20010808,1,557
20010808,6,2448
20010808,1,285
20010808,1,271
20010808,1,408
20010808,1,128
20010809,6,3666
20010809,1,389
20010809,1,710
20010809,6,4674
20010809,1,470
20010809,6,2346
20010809,6,2166
20010809,1,316
20010809,1,664
20010809,1,310
20010810,1,584
20010810,1,397
20010810,6,5412
20010810,1,389
20010810,1,723
20010810,1,446
20010810,5,2555
20010810,5,1940
20010810,3,1230
20010810,1,231
20010810,5,2540
20010810,1,310
20010810,3,906
20010810,3,1215
20010810,1,551
20010810,4,924
20010811,6,2250
20010811,5,1550
20010811,1,545
20010811,1,511
20010811,1,263
20010811,1,277
20010811,1,493
20010811,1,405
20010811,1,233
20010811,6,5214
20010811,4,1384
20010811,5,3830
20010811,1,196
20010811,1,882
20010811,1,669
20010811,1,523
20010811,1,444
20010811,1,325
20010811,4,1976
20010811,1,567
20010811,1,502
20010811,1,358
20010811,5,1355
20010812,1,375
20010812,1,531
20010812,5,1680
20010812,7,3283
20010812,5,2000
20010812,1,297
20010812,1,336
20010812,1,508
20010812,1,623
20010812,1,388
20010812,1,328
20010812,5,3470
20010812,1,713
20010812,1,346
20010812,1,797
20010812,1,717
20010812,1,182
20010812,1,299
20010812,1,370
20010812,6,3222
20010812,1,386
20010812,7,2415
20010812,1,689
20010812,1,318
20010812,6,3948
20010812,1,119
20010812,6,1146
20010812,4,1756
20010812,1,385
20010812,1,541
20010812,1,493
20010813,5,1470
20010813,1,423
20010813,2,554
20010813,1,245
20010813,1,297
20010813,1,474
20010813,1,550
20010813,1,121
20010813,5,1480
20010813,1,397
20010813,1,902
20010813,1,701
20010813,1,541
20010813,1,371
20010813,1,567
20010813,1,460
20010813,1,423
20010813,1,375
20010813,1,575
20010813,5,1680
20010813,1,407
20010813,1,303
20010813,1,465
20010813,1,514
20010813,1,371
20010813,6,4068
20010813,5,2570
20010813,1,453
20010813,1,511
20010813,1,416
20010814,6,3102
20010814,5,2805
20010814,1,345
20010814,1,527
20010814,1,437
20010814,1,550
20010814,1,743
20010814,5,2135
20010814,1,507
20010814,1,444
20010814,5,1480
20010814,1,743
20010814,1,522
20010814,1,389
20010814,1,524
20010814,1,372
20010814,1,316
20010814,1,611
20010814,1,664
20010814,1,296
20010814,6,2664
20010814,1,296
20010814,1,273
20010814,1,536
20010814,3,993
20010814,1,380
20010815,1,528
20010815,1,328
20010815,1,528
20010815,1,397
20010815,6,2676
20010815,1,645
20010815,1,547
20010816,1,397
20010816,1,759
20010816,1,341
20010816,1,311
20010816,1,199
20010816,1,290
20010816,5,4215
20010816,1,349
20010816,1,185
20010816,1,551
20010816,1,290
20010816,1,441
20010816,4,1172
20010816,1,214
20010816,1,618
20010816,1,191
20010816,1,270
20010816,1,437
20010816,1,628
20010816,3,2610
20010817,1,465
20010817,1,385
20010817,1,575
20010817,5,1655
20010817,6,1326
20010817,1,358
20010817,5,1855
20010817,1,913
20010817,6,2118
20010817,1,381
20010817,1,584
20010817,1,335
20010817,1,528
20010817,1,433
20010817,1,432
20010817,5,2380
20010817,1,431
20010817,1,354
20010817,1,691
20010817,1,466
20010817,1,408
20010817,1,437
20010817,1,536
20010817,1,247
20010817,1,600
20010817,1,489
20010818,1,523
20010818,6,3372
20010818,1,372
20010818,1,551
20010818,5,3550
20010818,6,2304
20010818,1,329
20010818,1,438
20010818,1,792
20010818,1,476
20010818,1,345
20010818,1,465
20010818,5,4510
20010818,6,2622
20010818,6,3666
20010818,4,1448
20010818,1,280
20010818,6,1146
20010818,1,270
20010818,1,593
20010818,1,398
20010818,1,332
20010818,1,797
20010818,1,457
20010818,1,264
20010818,1,371
20010818,1,510
20010818,1,460
20010818,6,1872
20010818,1,345
20010818,5,1835
20010818,1,576
20010819,2,1102
20010819,1,340
20010819,1,439
20010819,1,234
20010819,1,465
20010819,1,450
20010819,1,437
20010819,1,574
20010819,1,294
20010819,1,371
20010819,1,511
20010819,1,364
20010819,1,119
20010819,8,1784
20010819,4,1784
20010819,1,398
20010819,1,728
20010819,1,364
20010819,1,766
20010819,5,1595
20010819,1,389
20010819,6,2790
20010819,1,366
20010820,7,2142
20010820,1,579
20010820,1,631
20010820,5,1835
20010820,3,987
20010820,1,345
20010820,6,3666
20010820,1,466
20010820,5,2810
20010820,3,2391
20010820,1,410
20010820,4,2880
20010820,1,614
20010820,1,720
20010820,7,3318
20010820,1,543
20010820,1,566
20010820,5,2655
20010820,1,350
20010820,1,510
20010820,3,1083
20010820,5,1830
20010820,1,400
20010821,6,2310
20010821,4,1224
20010821,1,367
20010821,1,159
20010821,1,335
20010821,1,285
20010821,1,234
20010821,6,1812
20010821,1,476
20010821,1,410
20010821,3,810
20010821,1,408
20010821,1,469
20010821,1,423
20010821,1,465
20010821,1,661
20010821,1,656
20010821,1,385
20010821,1,297
20010821,4,1744
20010821,1,397
20010822,4,2040
20010822,1,267
20010822,1,655
20010822,2,998
20010822,1,536
20010822,6,2490
20010822,1,119
20010822,1,372
20010822,5,2555
20010822,1,234
20010822,1,834
20010822,1,371
20010822,8,4184
20010822,1,128
20010822,1,363
20010822,5,2185
20010822,1,576
20010822,1,523
20010822,1,908
20010822,5,965
20010822,6,1644
20010822,5,2295
20010822,3,1698
20010822,1,264
20010822,5,3140
20010822,1,372
20010822,6,2232
20010822,6,1758
20010822,1,505
20010822,1,442
20010822,1,579
20010822,5,1480
20010822,1,366
20010822,1,393
20010822,1,273
20010823,1,357
20010823,1,424
20010823,4,1544
20010823,3,2256
20010823,3,1200
20010823,1,614
20010823,3,2337
20010823,1,388
20010823,1,579
20010823,1,519
20010823,1,666
20010823,6,2418
20010824,1,434
20010824,1,331
20010824,1,559
20010824,1,380
20010824,1,392
20010824,1,753
20010824,1,104
20010824,1,383
20010824,1,322
20010824,1,652
20010824,1,353
20010824,1,401
20010824,1,506
20010824,1,786
20010824,5,2120
20010824,1,748
20010824,1,902
20010824,1,643
20010824,1,689
20010824,1,336
20010824,3,810
20010824,1,375
20010824,1,721
20010824,1,537
20010824,1,410
20010824,1,357
20010824,1,128
20010824,5,1725
20010825,1,660
20010825,1,450
20010825,1,902
20010825,6,1746
20010825,5,2015
20010826,1,623
20010826,1,437
20010826,3,1833
20010826,1,631
20010826,6,972
20010826,1,982
20010826,1,1061
20010826,6,1734
20010826,6,954
20010826,1,549
20010826,1,483
20010826,1,667
20010826,6,3222
20010826,1,434
20010826,5,2865
20010826,1,522
20010826,4,1740
20010826,1,250
20010826,1,273
20010826,1,517
20010826,1,326
20010826,1,499
20010826,1,549
20010826,4,892
20010826,4,2132
20010826,1,297
20010826,5,2465
20010826,3,1281
20010827,1,514
20010827,1,557
20010827,1,571
20010827,1,344
20010827,1,531
20010827,1,249
20010827,3,1215
20010827,6,1320
20010827,1,729
20010827,1,469
20010827,5,4350
20010827,1,618
20010827,1,666
20010827,5,1810
20010827,5,1920
20010827,1,452
20010827,1,383
20010827,1,284
20010827,1,499
20010827,1,1056
20010827,1,471
20010827,4,1920
20010827,6,5448
20010827,1,362
20010827,5,2220
20010827,1,296
20010827,1,354
20010828,1,792
20010828,1,502
20010828,6,1092
20010828,1,355
20010828,4,1540
20010828,1,331
20010828,1,531
20010828,1,1061
20010828,1,427
20010828,1,411
20010828,5,2535
20010828,1,465
20010828,1,296
20010828,6,1770
20010828,5,4510
20010828,1,505
20010828,6,2610
20010828,1,450
20010828,6,3294
20010828,1,493
20010828,6,2250
20010828,1,362
20010828,5,2540
20010828,1,631
20010828,1,911
20010828,6,3000
20010828,1,362
20010828,1,338
20010828,1,353
20010828,1,397
20010828,1,561
20010828,3,1929
20010828,2,498
20010828,1,575
20010828,1,676
20010828,5,2760
20010828,4,2204
20010828,1,510
20010828,1,371
20010828,1,278
20010828,5,2655
20010829,5,2970
20010829,1,423
20010829,4,2224
20010829,1,587
20010829,1,546
20010829,6,3066
20010829,1,664
20010829,1,387
20010829,3,1386
20010829,1,471
20010830,1,902
20010830,1,337
20010830,1,442
20010830,1,246
20010830,1,494
20010830,4,2632
20010830,6,2622
20010830,1,483
20010830,5,1830
20010830,1,364
20010830,1,363
20010830,6,2640
20010830,6,2244
20010830,1,325
20010830,1,162
20010830,1,870
20010830,5,3280
20010830,5,3115
20010830,1,403
20010830,1,432
20010830,1,687
20010830,1,353
20010830,1,562
20010830,1,426
20010830,7,2639
20010830,1,397
20010830,5,1155
20010831,1,511
20010831,1,274
20010831,5,5435
20010831,1,664
20010831,6,4134
20010831,1,392
20010831,3,1557
20010901,1,435
20010902,1,779
20010902,1,435
20010902,1,366
20010902,1,457
20010902,6,3276
20010902,1,119
20010902,6,2748
20010903,1,278
20010903,1,560
20010903,1,408
20010903,5,2450
20010903,1,370
20010903,1,379
20010903,1,246
20010903,7,3598
20010903,1,296
20010903,1,566
20010903,3,1956
20010903,3,987
20010903,1,385
20010903,1,185
20010903,5,2275
20010903,1,350
20010903,3,813
20010903,1,411
20010903,1,779
20010903,1,455
20010903,1,511
20010903,1,320
20010903,3,1122
20010903,1,208
20010903,5,2180
20010903,1,470
20010903,1,588
20010903,1,476
20010903,1,454
20010903,1,121
20010903,4,1348
20010904,1,902
20010904,1,271
20010904,1,435
20010904,1,274
20010904,5,2760
20010904,1,546
20010904,4,2132
20010904,1,556
20010904,1,238
20010904,6,3912
20010904,1,195
20010904,1,600
20010904,1,236
20010904,1,797
20010904,1,338
20010904,1,433
20010905,1,571
20010905,6,3630
20010905,6,2322
20010905,1,433
20010905,1,423
20010905,1,542
20010905,6,2508
20010905,1,610
20010905,1,1087
20010905,1,418
20010905,6,3642
20010905,1,537
20010905,1,537
20010905,5,2180
20010906,6,3510
20010906,5,1555
20010906,1,474
20010906,5,2250
20010906,1,367
20010906,1,561
20010906,1,167
20010906,3,1023
20010906,5,1600
20010906,1,345
20010906,1,781
20010906,1,353
20010906,1,271
20010906,5,2830
20010906,1,159
20010906,5,1165
20010906,1,514
20010907,1,870
20010907,4,952
20010907,1,362
20010907,1,354
20010907,1,405
20010907,1,575
20010907,1,263
20010907,1,179
20010907,1,450
20010907,4,2056
20010907,1,172
20010907,1,844
20010907,1,526
20010907,1,348
20010907,1,818
20010907,1,551
20010907,1,358
20010907,1,167
20010907,1,407
20010907,1,450
20010907,1,234
20010907,7,3108
20010907,1,1376
20010907,1,797
20010907,1,400
20010907,5,2895
20010907,1,216
20010907,1,569
20010908,1,119
20010908,1,593
20010908,1,571
20010908,1,792
20010908,1,249
20010908,1,543
20010908,1,543
20010908,1,311
20010908,5,1170
20010908,6,2844
20010909,1,368
20010909,5,3110
20010909,1,322
20010909,1,477
20010909,1,273
20010909,1,514
20010909,1,576
20010909,1,192
20010909,1,324
20010909,1,743
20010909,4,1384
20010909,1,667
20010909,1,420
20010909,1,1087
20010909,1,792
20010909,1,357
20010909,6,1782
20010909,5,2095
20010909,1,270
20010909,1,130
20010910,1,246
20010910,1,155
20010910,1,584
20010910,1,411
20010910,1,1061
20010910,5,2655
20010910,1,379
20010910,5,645
20010910,1,433
20010910,1,761
20010910,7,2912
20010910,1,550
20010910,1,340
20010910,5,3540
20010910,6,2844
20010910,1,249
20010910,5,1370
20010910,1,385
20010911,3,1500
20010911,7,4193
20010911,1,332
20010911,4,804
20010911,1,614
20010911,5,1850
20010911,4,1164
20010911,1,372
20010911,4,1792
20010911,6,5478
20010911,2,324
20010911,1,462
20010911,1,387
20010911,1,855
20010911,1,449
20010911,4,1296
20010911,1,398
20010911,5,2200
20010911,1,353
20010911,3,930
20010911,1,520
20010911,1,388
20010911,5,975
20010911,4,1940
20010911,5,650
20010912,1,311
20010912,1,605
20010912,1,436
20010912,1,340
20010912,1,407
20010912,1,377
20010912,5,1550
20010912,1,370
20010912,4,2112
20010912,1,386
20010912,1,436
20010912,1,343
20010912,1,353
20010912,1,401
20010912,1,387
20010912,1,440
20010912,1,229
20010912,1,721
20010912,1,403
20010912,1,643
20010912,1,411
