customer,receipt
00112D,1000726
00112D,1000726
00112D,1000726
00112D,1000726
00112D,1000726
00066D,1000727
00145D,1000729
00145D,1000729
00145D,1000729
00145D,1000729
00145D,1000729
00115D,1000728
00115D,1000728
00115D,1000728
00115D,1000728
00115D,1000728
00115D,1000728
00115D,1000728
00115D,1000728
00115D,1000728
00115D,1000728
00115D,1000728
00115D,1000728
00115D,1000728
00115D,1000728
00115D,1000728
00115D,1000728
00044D,1000730
00044D,1000730
00044D,1000730
00044D,1000730
00044D,1000730
00044D,1000730
00044D,1000730
00044D,1000730
00044D,1000730
00127D,1000733
00127D,1000733
00127D,1000733
00127D,1000733
00061D,1000731
00061D,1000731
00061D,1000731
00061D,1000731
00061D,1000731
00078D,1000732
00078D,1000732
00078D,1000732
00240D,1000734
00240D,1000734
00240D,1000734
00240D,1000734
00240D,1000734
00138D,1000736
00138D,1000736
00138D,1000736
00138D,1000736
00138D,1000736
00138D,1000736
00068D,1000735
00068D,1000735
00068D,1000735
00068D,1000735
00068D,1000735
00068D,1000735
00048D,1000737
00048D,1000737
00048D,1000737
00138D,1000740
00138D,1000740
00138D,1000740
00138D,1000740
00138D,1000740
00138D,1000740
00138D,1000740
00138D,1000740
00138D,1000740
00138D,1000740
00137D,1000739
00137D,1000739
00137D,1000739
00137D,1000739
00188D,1000742
00188D,1000742
00188D,1000742
00188D,1000742
00150D,1000741
00150D,1000741
00150D,1000741
00150D,1000741
00150D,1000741
00150D,1000741
00068D,1000738
00068D,1000738
00068D,1000738
00068D,1000738
00068D,1000738
00068D,1000738
00068D,1000738
00068D,1000738
00068D,1000738
00068D,1000738
00158D,1000743
00158D,1000743
00158D,1000743
00158D,1000743
00158D,1000743
00158D,1000743
00158D,1000743
00158D,1000743
00238D,1000744
00238D,1000744
00238D,1000744
00238D,1000744
00238D,1000744
00238D,1000744
00172D,1000746
00172D,1000746
00172D,1000746
00172D,1000746
00254D,1000747
00254D,1000747
00254D,1000747
00254D,1000747
00254D,1000747
00122D,1000745
00122D,1000745
00122D,1000745
00122D,1000745
00122D,1000745
00122D,1000745
00122D,1000745
00122D,1000745
00122D,1000745
00122D,1000745
00122D,1000745
00122D,1000745
00122D,1000745
00054D,1000748
00054D,1000748
00054D,1000748
00054D,1000748
00054D,1000748
00054D,1000748
00054D,1000748
00054D,1000748
00023D,1000749
00023D,1000749
00023D,1000749
00023D,1000749
00023D,1000749
00023D,1000749
00023D,1000749
00023D,1000749
00238D,1000752
00198D,1000751
00198D,1000751
00025D,1000750
00025D,1000750
00025D,1000750
00025D,1000750
00025D,1000750
00025D,1000750
00025D,1000750
00025D,1000750
00025D,1000750
00247D,1000755
00247D,1000755
00247D,1000755
00247D,1000755
00203D,1000754
00203D,1000754
00144D,1000753
00144D,1000753
00144D,1000753
00144D,1000753
00144D,1000753
00144D,1000753
00144D,1000753
00144D,1000753
00144D,1000753
00242D,1000761
00169D,1000759
00169D,1000759
00169D,1000759
00068D,1000756
00068D,1000756
00068D,1000756
00068D,1000756
00198D,1000760
00198D,1000760
00198D,1000760
00198D,1000760
00198D,1000760
00198D,1000760
00070D,1000757
00070D,1000757
00070D,1000757
00070D,1000757
00070D,1000757
00070D,1000757
00070D,1000757
00070D,1000757
00138D,1000758
00138D,1000758
00138D,1000758
00138D,1000758
00138D,1000758
00138D,1000758
00138D,1000758
00138D,1000758
00138D,1000758
00247D,1000762
00247D,1000762
00247D,1000762
00247D,1000762
00247D,1000762
00247D,1000762
00247D,1000762
00247D,1000762
00247D,1000762
00247D,1000762
00247D,1000762
00137D,1000764
00137D,1000764
00223D,1000766
00223D,1000766
00223D,1000766
00223D,1000766
00223D,1000766
00172D,1000765
00172D,1000765
00172D,1000765
00172D,1000765
00172D,1000765
00064D,1000763
00064D,1000763
00064D,1000763
00064D,1000763
00064D,1000763
00126D,1000768
00126D,1000768
00169D,1000770
00169D,1000770
00169D,1000770
00169D,1000770
00128D,1000769
00050D,1000767
00050D,1000767
00050D,1000767
00050D,1000767
00242D,1000774
00137D,1000772
00137D,1000772
00150D,1000773
00029D,1000771
00029D,1000771
00029D,1000771
00029D,1000771
00029D,1000771
00029D,1000771
00029D,1000771
00029D,1000771
00184D,1000776
00184D,1000776
00184D,1000776
00184D,1000776
00128D,1000775
00128D,1000775
00054D,1000777
00223D,1000784
00223D,1000784
00223D,1000784
00150D,1000779
00188D,1000781
00188D,1000781
00127D,1000778
00127D,1000778
00127D,1000778
00127D,1000778
00127D,1000778
00127D,1000778
00127D,1000778
00171D,1000780
00171D,1000780
00171D,1000780
00171D,1000780
00171D,1000780
00171D,1000780
00171D,1000780
00199D,1000782
00199D,1000782
00199D,1000782
00199D,1000782
00199D,1000782
00199D,1000782
00199D,1000782
00199D,1000782
00199D,1000782
00199D,1000782
00199D,1000782
00212D,1000783
00212D,1000783
00212D,1000783
00212D,1000783
00212D,1000783
00212D,1000783
00212D,1000783
00128D,1000789
00128D,1000789
00128D,1000789
00128D,1000789
00052D,1000787
00052D,1000787
00052D,1000787
00052D,1000787
00052D,1000787
00052D,1000787
00052D,1000787
00052D,1000787
00033D,1000785
00033D,1000785
00041D,1000786
00041D,1000786
00041D,1000786
00041D,1000786
00041D,1000786
00041D,1000786
00041D,1000786
00041D,1000786
00041D,1000786
00126D,1000788
00126D,1000788
00126D,1000788
00126D,1000788
00126D,1000788
00171D,1000792
00171D,1000792
00171D,1000792
00171D,1000792
00171D,1000792
00171D,1000792
00171D,1000792
00107D,1000791
00048D,1000790
00048D,1000790
00047D,1000793
00047D,1000793
00047D,1000793
00047D,1000793
00090D,1000794
00090D,1000794
00238D,1000795
00238D,1000795
00238D,1000795
00238D,1000795
00238D,1000795
00238D,1000795
00238D,1000795
00238D,1000795
00150D,1000799
00150D,1000799
00169D,1000800
00169D,1000800
00169D,1000800
00169D,1000800
00169D,1000800
00169D,1000800
00114D,1000796
00114D,1000796
00135D,1000798
00135D,1000798
00135D,1000798
00135D,1000798
00135D,1000798
00122D,1000797
00122D,1000797
00122D,1000797
00122D,1000797
00122D,1000797
00122D,1000797
00122D,1000797
00122D,1000797
00122D,1000797
00122D,1000797
00122D,1000797
00039D,1000801
00039D,1000801
00039D,1000801
00039D,1000801
00039D,1000801
00039D,1000801
00039D,1000801
00039D,1000801
00039D,1000801
00080D,1000802
00080D,1000802
00080D,1000802
00080D,1000802
00080D,1000802
00080D,1000802
00080D,1000802
00080D,1000802
00080D,1000802
00080D,1000802
00080D,1000802
00080D,1000802
00080D,1000802
00114D,1000807
00006D,1000803
00006D,1000803
00006D,1000803
00006D,1000803
00006D,1000803
00054D,1000805
00054D,1000805
00054D,1000805
00054D,1000805
00218D,1000809
00218D,1000809
00218D,1000809
00218D,1000809
00068D,1000806
00068D,1000806
00068D,1000806
00068D,1000806
00068D,1000806
00068D,1000806
00068D,1000806
00068D,1000806
00039D,1000804
00039D,1000804
00039D,1000804
00039D,1000804
00039D,1000804
00039D,1000804
00039D,1000804
00039D,1000804
00039D,1000804
00039D,1000804
00039D,1000804
00039D,1000804
00126D,1000808
00126D,1000808
00126D,1000808
00126D,1000808
00126D,1000808
00126D,1000808
00126D,1000808
00126D,1000808
00240D,1000813
00240D,1000813
00240D,1000813
00240D,1000813
00169D,1000811
00171D,1000812
00171D,1000812
00171D,1000812
00171D,1000812
00171D,1000812
00247D,1000814
00247D,1000814
00247D,1000814
00025D,1000810
00025D,1000810
00025D,1000810
00025D,1000810
00025D,1000810
00064D,1000816
00064D,1000816
00064D,1000816
00041D,1000815
00084D,1000817
00084D,1000817
00084D,1000817
00084D,1000817
00084D,1000817
00084D,1000817
00084D,1000817
00084D,1000817
00084D,1000817
00084D,1000817
00072D,1000820
00072D,1000820
00072D,1000820
00114D,1000821
00114D,1000821
00114D,1000821
00114D,1000821
00252D,1000824
00199D,1000822
00199D,1000822
00199D,1000822
00199D,1000822
00199D,1000822
00199D,1000822
00247D,1000823
00247D,1000823
00247D,1000823
00247D,1000823
00247D,1000823
00064D,1000818
00064D,1000818
00064D,1000818
00064D,1000818
00064D,1000818
00064D,1000818
00069D,1000819
00069D,1000819
00069D,1000819
00069D,1000819
00069D,1000819
00069D,1000819
00223D,1000827
00223D,1000827
00223D,1000827
00136D,1000826
00136D,1000826
00136D,1000826
00136D,1000826
00136D,1000826
00136D,1000826
00136D,1000826
00072D,1000825
00072D,1000825
00072D,1000825
00072D,1000825
00072D,1000825
00072D,1000825
00072D,1000825
00072D,1000825
00072D,1000825
00078D,1000828
00078D,1000828
00078D,1000828
00257D,1000830
00257D,1000830
00257D,1000830
00257D,1000830
00257D,1000830
00154D,1000829
00154D,1000829
00154D,1000829
00154D,1000829
00154D,1000829
00154D,1000829
00154D,1000829
00154D,1000829
00070D,1000831
00070D,1000831
00180D,1000832
00180D,1000832
00180D,1000832
00180D,1000832
00180D,1000832
00180D,1000832
00180D,1000832
00180D,1000832
00180D,1000832
00180D,1000832
00184D,1000833
00184D,1000833
00184D,1000833
00184D,1000833
00246D,1000834
00246D,1000834
00246D,1000834
00246D,1000834
00246D,1000834
00246D,1000834
00246D,1000834
00246D,1000834
00025D,1000835
00025D,1000835
00203D,1000837
00203D,1000837
00203D,1000837
00115D,1000836
00115D,1000836
00115D,1000836
00115D,1000836
00115D,1000836
00115D,1000836
00115D,1000836
00039D,1000838
00039D,1000838
00039D,1000838
00039D,1000838
00039D,1000838
00039D,1000838
00078D,1000839
00078D,1000839
00078D,1000839
00078D,1000839
00078D,1000839
00078D,1000839
00078D,1000839
00078D,1000839
00078D,1000839
00078D,1000839
00180D,1000840
00180D,1000840
00180D,1000840
00180D,1000840
00180D,1000840
00180D,1000840
00180D,1000840
00180D,1000840
00218D,1000841
00218D,1000841
00006D,1000842
00006D,1000842
00006D,1000842
00006D,1000842
00069D,1000844
00069D,1000844
00069D,1000844
00069D,1000844
00069D,1000844
00069D,1000844
00069D,1000844
00069D,1000844
00069D,1000844
00015D,1000843
00015D,1000843
00015D,1000843
00015D,1000843
00015D,1000843
00015D,1000843
00015D,1000843
00107D,1000845
00107D,1000845
00107D,1000845
00107D,1000845
00188D,1000851
00117D,1000848
00064D,1000847
00144D,1000849
00144D,1000849
00144D,1000849
00144D,1000849
00144D,1000849
00223D,1000852
00223D,1000852
00062D,1000846
00062D,1000846
00062D,1000846
00153D,1000850
00153D,1000850
00153D,1000850
00153D,1000850
00153D,1000850
00153D,1000850
00153D,1000850
00153D,1000850
00153D,1000850
00153D,1000850
00070D,1000854
00070D,1000854
00070D,1000854
00145D,1000855
00145D,1000855
00145D,1000855
00145D,1000855
00145D,1000855
00145D,1000855
00145D,1000855
00145D,1000855
00188D,1000856
00188D,1000856
00188D,1000856
00188D,1000856
00188D,1000856
00188D,1000856
00188D,1000856
00006D,1000853
00006D,1000853
00006D,1000853
00006D,1000853
00006D,1000853
00006D,1000853
00006D,1000853
00006D,1000853
00193D,1000858
00193D,1000858
00193D,1000858
00193D,1000858
00193D,1000858
00193D,1000858
00193D,1000858
00006D,1000857
00153D,1000859
00153D,1000859
00153D,1000859
00153D,1000859
00153D,1000859
00184D,1000861
00071D,1000860
00071D,1000860
00071D,1000860
00071D,1000860
00071D,1000860
00071D,1000860
00071D,1000860
00182D,1000864
00182D,1000864
00182D,1000864
00182D,1000864
00182D,1000864
00182D,1000864
00150D,1000863
00150D,1000863
00150D,1000863
00150D,1000863
00125D,1000862
00125D,1000862
00125D,1000862
00125D,1000862
00125D,1000862
00125D,1000862
00241D,1000866
00241D,1000866
00241D,1000866
00241D,1000866
00241D,1000866
00241D,1000866
00241D,1000866
00241D,1000866
00114D,1000865
00114D,1000865
00114D,1000865
00114D,1000865
00114D,1000865
00039D,1000867
00039D,1000867
00039D,1000867
00039D,1000867
00039D,1000867
00039D,1000867
00172D,1000870
00172D,1000870
00172D,1000870
00172D,1000870
00172D,1000870
00154D,1000869
00154D,1000869
00107D,1000868
00107D,1000868
00107D,1000868
00107D,1000868
00107D,1000868
00188D,1000871
00188D,1000871
00188D,1000871
00188D,1000871
00188D,1000871
00188D,1000871
00188D,1000871
00188D,1000871
00105D,1000873
00105D,1000873
00105D,1000873
00105D,1000873
00169D,1000875
00169D,1000875
00169D,1000875
00169D,1000875
00169D,1000875
00169D,1000875
00169D,1000875
00093D,1000872
00093D,1000872
00093D,1000872
00093D,1000872
00093D,1000872
00093D,1000872
00093D,1000872
00131D,1000874
00131D,1000874
00184D,1000876
00137D,1000880
00188D,1000881
00058D,1000877
00058D,1000877
00058D,1000877
00125D,1000879
00125D,1000879
00125D,1000879
00125D,1000879
00125D,1000879
00078D,1000878
00078D,1000878
00078D,1000878
00078D,1000878
00078D,1000878
00078D,1000878
00078D,1000878
00078D,1000878
00039D,1000882
00039D,1000882
00039D,1000882
00039D,1000882
00039D,1000882
00039D,1000882
00039D,1000882
00039D,1000882
00039D,1000882
00039D,1000882
00137D,1000884
00137D,1000884
00137D,1000884
00137D,1000884
00137D,1000884
00137D,1000884
00137D,1000884
00137D,1000884
00066D,1000883
00066D,1000883
00066D,1000883
00066D,1000883
00066D,1000883
00066D,1000883
00066D,1000883
00066D,1000883
00066D,1000883
00066D,1000883
00182D,1000885
00182D,1000885
00182D,1000885
00182D,1000885
00182D,1000885
00182D,1000885
00182D,1000885
00182D,1000885
00182D,1000885
00182D,1000885
00182D,1000885
00182D,1000885
00114D,1000888
00114D,1000888
00114D,1000888
00114D,1000888
00238D,1000890
00238D,1000890
00238D,1000890
00238D,1000890
00238D,1000890
00238D,1000890
00238D,1000890
00238D,1000890
00061D,1000886
00061D,1000886
00061D,1000886
00061D,1000886
00061D,1000886
00061D,1000886
00061D,1000886
00061D,1000886
00061D,1000886
00065D,1000887
00065D,1000887
00065D,1000887
00065D,1000887
00065D,1000887
00065D,1000887
00065D,1000887
00126D,1000889
00126D,1000889
00126D,1000889
00126D,1000889
00126D,1000889
00126D,1000889
00188D,1000892
00188D,1000892
00188D,1000892
00208D,1000893
00208D,1000893
00208D,1000893
00068D,1000891
00068D,1000891
00068D,1000891
00068D,1000891
00068D,1000891
00068D,1000891
00242D,1000894
00242D,1000894
00242D,1000894
00242D,1000894
00242D,1000894
00242D,1000894
00064D,1000895
00064D,1000895
00214D,1000898
00214D,1000898
00249D,1000899
00249D,1000899
00249D,1000899
00249D,1000899
00249D,1000899
00111D,1000897
00111D,1000897
00070D,1000896
00070D,1000896
00070D,1000896
00070D,1000896
00070D,1000896
00070D,1000896
00238D,1000901
00238D,1000901
00238D,1000901
00238D,1000901
00069D,1000900
00069D,1000900
00069D,1000900
00069D,1000900
00069D,1000900
00069D,1000900
00238D,1000902
00238D,1000902
00238D,1000902
00238D,1000902
00238D,1000902
00150D,1000904
00150D,1000904
00150D,1000904
00150D,1000904
00070D,1000903
00001D,1000905
00001D,1000905
00001D,1000905
00001D,1000905
00001D,1000905
00001D,1000905
00084D,1000907
00084D,1000907
00084D,1000907
00084D,1000907
00084D,1000907
00039D,1000906
00039D,1000906
00039D,1000906
00039D,1000906
00039D,1000906
00039D,1000906
00154D,1000909
00154D,1000909
00154D,1000909
00154D,1000909
00154D,1000909
00154D,1000909
00070D,1000908
00070D,1000908
00242D,1000913
00242D,1000913
00242D,1000913
00242D,1000913
00242D,1000913
00214D,1000912
00214D,1000912
00214D,1000912
00214D,1000912
00214D,1000912
00214D,1000912
00214D,1000912
00214D,1000912
00214D,1000912
00214D,1000912
00065D,1000910
00065D,1000910
00065D,1000910
00065D,1000910
00065D,1000910
00114D,1000911
00114D,1000911
00114D,1000911
00114D,1000911
00114D,1000911
00114D,1000911
00114D,1000911
00258D,1000914
00258D,1000914
00258D,1000914
00258D,1000914
00258D,1000914
00258D,1000914
00258D,1000914
00258D,1000914
00258D,1000914
00247D,1000918
00247D,1000918
00247D,1000918
00215D,1000917
00215D,1000917
00215D,1000917
00215D,1000917
00215D,1000917
00180D,1000916
00180D,1000916
00180D,1000916
00180D,1000916
00180D,1000916
00180D,1000916
00180D,1000916
00180D,1000916
00180D,1000916
00180D,1000916
00066D,1000915
00066D,1000915
00066D,1000915
00066D,1000915
00066D,1000915
00066D,1000915
00258D,1000923
00172D,1000921
00172D,1000921
00172D,1000921
00172D,1000921
00003D,1000919
00003D,1000919
00003D,1000919
00003D,1000919
00003D,1000919
00003D,1000919
00078D,1000920
00249D,1000922
00249D,1000922
00249D,1000922
00249D,1000922
00249D,1000922
00249D,1000922
00249D,1000922
00249D,1000922
00125D,1000924
00125D,1000924
00252D,1000927
00252D,1000927
00252D,1000927
00172D,1000926
00172D,1000926
00172D,1000926
00172D,1000926
00172D,1000926
00172D,1000926
00137D,1000925
00137D,1000925
00137D,1000925
00105D,1000928
00105D,1000928
00105D,1000928
00105D,1000928
00105D,1000928
00105D,1000928
00105D,1000928
00105D,1000928
00197D,1000929
00197D,1000929
00197D,1000929
00197D,1000929
00197D,1000929
00197D,1000929
00197D,1000929
00184D,1000933
00078D,1000931
00078D,1000931
00078D,1000931
00182D,1000932
00182D,1000932
00182D,1000932
00182D,1000932
00182D,1000932
00182D,1000932
00182D,1000932
00182D,1000932
00238D,1000934
00238D,1000934
00238D,1000934
00238D,1000934
00238D,1000934
00238D,1000934
00238D,1000934
00047D,1000930
00047D,1000930
00047D,1000930
00047D,1000930
00047D,1000930
00047D,1000930
00047D,1000930
00047D,1000930
00047D,1000930
00047D,1000930
00047D,1000930
00249D,1000936
00249D,1000936
00029D,1000935
00029D,1000935
00029D,1000935
00029D,1000935
00029D,1000935
00029D,1000935
00029D,1000935
00209D,1000938
00058D,1000937
00058D,1000937
00148D,1000940
00148D,1000940
00148D,1000940
00148D,1000940
00148D,1000940
00148D,1000940
00148D,1000940
00148D,1000940
00148D,1000940
00148D,1000940
00148D,1000940
00069D,1000939
00069D,1000939
00069D,1000939
00069D,1000939
00247D,1000942
00247D,1000942
00247D,1000942
00247D,1000942
00218D,1000941
00218D,1000941
00218D,1000941
00218D,1000941
00218D,1000944
00078D,1000943
00078D,1000943
00078D,1000943
00078D,1000943
00078D,1000943
00078D,1000943
00068D,1000947
00068D,1000947
00068D,1000947
00068D,1000947
00255D,1000949
00255D,1000949
00023D,1000945
00023D,1000945
00023D,1000945
00023D,1000945
00023D,1000945
00023D,1000945
00023D,1000945
00023D,1000945
00023D,1000945
00023D,1000945
00090D,1000948
00090D,1000948
00090D,1000948
00090D,1000948
00090D,1000948
00090D,1000948
00090D,1000948
00064D,1000946
00064D,1000946
00064D,1000946
00064D,1000946
00064D,1000946
00064D,1000946
00064D,1000946
00064D,1000946
00064D,1000946
00064D,1000946
00064D,1000946
00064D,1000946
00015D,1000950
00015D,1000950
00015D,1000950
00015D,1000950
00015D,1000950
00015D,1000950
00015D,1000950
00015D,1000950
00015D,1000950
00015D,1000950
00068D,1000951
00068D,1000951
00068D,1000951
00068D,1000951
00068D,1000951
00068D,1000951
00068D,1000951
00082D,1000953
00082D,1000953
00082D,1000953
00082D,1000953
00082D,1000953
00082D,1000953
00082D,1000953
00082D,1000953
00082D,1000953
00082D,1000953
00082D,1000953
00082D,1000953
00082D,1000953
00082D,1000953
00202D,1000955
00202D,1000955
00202D,1000955
00202D,1000955
00202D,1000955
00202D,1000955
00088D,1000954
00088D,1000954
00088D,1000954
00088D,1000954
00088D,1000954
00088D,1000954
00088D,1000954
00088D,1000954
00088D,1000954
00088D,1000954
00080D,1000952
00080D,1000952
00080D,1000952
00080D,1000952
00080D,1000952
00080D,1000952
00080D,1000952
00080D,1000952
00080D,1000952
00080D,1000952
00000D,1000956
00000D,1000956
00000D,1000956
00000D,1000956
00218D,1000957
00218D,1000957
00065D,1000958
00065D,1000958
00065D,1000958
00065D,1000958
00065D,1000958
00065D,1000958
00065D,1000958
00062D,1000961
00062D,1000961
00131D,1000963
00131D,1000963
00131D,1000963
00093D,1000962
00093D,1000962
00093D,1000962
00093D,1000962
00093D,1000962
00093D,1000962
00034D,1000960
00034D,1000960
