manufacturer,brand,profit
1570,157004,102
0138,013801,75
0423,042305,78
0728,072803,767
1090,109003,408
0934,093400,62
0971,097100,1020
1662,166204,98
0109,010905,117
0524,052400,76
0438,043802,600
0616,061601,124
0341,034102,320
0079,007901,576
0107,010703,87
0346,034600,299
0376,037601,150
0769,076900,152
1674,167405,277
1496,149602,118
1315,131504,63
1466,146600,160
1669,166901,108
0567,056702,98
0969,096902,141
1801,180100,2170
0140,014000,84
1624,162401,121
0393,039303,195
1364,136402,1130
0302,030201,172
1056,105604,40
0108,010800,100
1322,132200,104
1117,111700,256
1322,132200,104
0518,051802,840
1405,140503,189
0751,075103,370
1484,148401,136
1489,148902,140
0679,067901,45
0769,076900,152
0606,060602,196
1124,112400,64
0165,016502,139
0807,080700,595
0485,048500,87
1816,181600,288
0302,030201,172
1090,109003,204
1421,142101,322
1883,188302,94
1570,157000,274
0799,079901,180
1007,100700,272
0171,017104,2373
1353,135300,510
0386,038605,149
1369,136902,654
1566,156600,88
0108,010800,100
0178,017803,167
0175,017501,484
1001,100104,149
1537,153702,222
0690,069004,1470
1263,126302,207
0728,072803,767
0023,002300,90
1032,103200,92
1817,181705,26
1124,112400,320
0151,015100,1248
1902,190200,108
1466,146600,40
0616,061601,124
0929,092901,571
0315,031501,251
0338,033801,55
1007,100700,272
0533,053304,65
1261,126101,129
0523,052300,342
0192,019200,640
1770,177000,110
1376,137605,77
0701,070100,85
0407,040704,100
0931,093101,495
1884,188400,705
1801,180100,434
0153,015302,222
0407,040704,100
0175,017501,121
1124,112400,64
1705,170501,433
0158,015803,290
1364,136402,903
0918,091803,364
0094,009404,87
0104,010400,80
0614,061400,178
0471,047101,108
1492,149204,128
0554,055401,90
1776,177601,211
1624,162401,121
1334,133400,37
1124,112400,64
1221,122101,121
1509,150900,107
0717,071700,63
0773,077300,64
1100,110001,63
1273,127302,101
1763,176305,54
0094,009404,87
1903,190301,225
1427,142700,108
0614,061400,178
1902,190200,324
0188,018800,103
0713,071300,573
1001,100104,149
0501,050100,545
1919,191900,1035
1117,111700,256
1006,100601,1110
1215,121503,344
1646,164603,90
0561,056105,309
0565,056500,67
0690,069004,245
1570,157000,274
0227,022700,125
0346,034600,299
0319,031904,129
0048,004803,88
0844,084401,2800
1261,126101,516
1207,120700,460
1633,163302,1490
1369,136902,327
1196,119601,624
1644,164402,648
1336,133601,935
1238,123804,60
0068,006801,2136
1193,119302,142
1334,133400,37
1336,133601,187
1057,105702,91
0694,069401,213
1340,134000,125
0501,050100,327
1878,187801,142
1489,148900,171
1925,192500,45
0423,042305,78
1566,156600,528
0736,073600,89
0472,047200,108
0013,001302,137
0394,039401,266
0341,034102,80
0338,033802,822
1690,169004,366
1919,191900,207
1293,129301,57
1378,137803,1253
1548,154802,414
1570,157000,274
1117,111700,256
0192,019200,128
1508,150802,735
1053,105301,160
1771,177104,83
1659,165902,224
1811,181100,75
0614,061400,178
1334,133400,37
1669,166901,108
0751,075103,370
1668,166803,168
0235,023501,324
1100,110001,63
0178,017803,167
1725,172503,230
0585,058501,1150
1148,114804,1968
1919,191900,207
1610,161001,131
0358,035804,141
0749,074904,686
0616,061601,248
0678,067801,440
0501,050100,109
1556,155601,250
0482,048203,371
1193,119305,68
1880,188002,48
1322,132200,195
0597,059700,90
1943,194300,1225
1032,103200,460
0178,017803,167
1083,108301,114
1133,113302,224
0346,034600,1196
1662,166204,98
0024,002400,118
0062,006201,83
0477,047701,96
1850,185002,348
1151,115102,362
1322,132200,195
0299,029902,149
1083,108300,123
1334,133400,37
1725,172506,196
0678,067801,88
0412,041201,305
0346,034600,299
0054,005401,177
0438,043802,360
0407,040704,300
0346,034600,1794
1404,140401,738
1226,122603,75
0138,013801,75
1285,128501,387
1771,177104,415
0749,074904,98
1006,100601,333
1376,137605,77
0781,078100,476
1644,164402,108
1421,142101,322
0547,054700,144
0971,097100,408
1844,184400,113
0769,076900,912
0485,048500,87
1364,136402,301
1492,149206,96
1248,124805,140
1285,128501,129
1336,133601,187
1435,143502,128
0386,038605,149
0729,072900,351
1298,129803,94
1974,197400,95
1570,157000,2316
0263,026304,73
1291,129100,81
0179,017901,34
0550,055003,160
0062,006201,1002
1527,152705,158
1383,138301,430
1013,101300,565
1943,194300,245
1844,184400,565
0013,001302,685
0482,048203,371
0869,086900,103
1327,132705,71
1017,101703,124
1353,135300,85
1496,149602,118
0523,052300,114
0316,031601,405
1669,166901,108
0725,072501,33
1844,184400,113
0605,060502,72
0554,055401,90
1291,129100,81
1674,167405,277
1875,187504,291
0107,010703,87
1376,137605,77
0585,058501,230
0315,031501,1004
1110,111001,705
1067,106705,804
0227,022704,756
1405,140503,189
0376,037601,150
1902,190200,108
1145,114501,111
0887,088701,1855
1896,189601,30
1083,108300,492
1193,119302,142
1772,177201,1340
1717,171700,712
0151,015100,208
0108,010800,500
0438,043802,120
1674,167405,1385
0869,086900,103
1649,164901,393
1483,148302,480
1202,120200,642
1100,110003,400
1260,126001,142
0175,017501,605
1310,131000,1320
1987,198701,58
0949,094901,93
1705,170502,63
0545,054503,125
0506,050602,128
0977,097702,89
1207,120700,92
0295,029502,444
1893,189300,618
0904,090400,102
0773,077301,303
1659,165902,896
0285,028503,101
0344,034403,82
1215,121503,1376
1017,101703,222
1669,166901,108
1566,156600,88
1287,128703,141
1100,110001,252
1776,177601,211
1789,178900,86
0472,047200,108
0649,064902,106
0745,074501,483
0442,044204,119
1799,179903,102
1705,170501,433
0678,067800,404
1383,138301,86
1902,190200,648
1913,191300,504
0300,030002,570
1668,166803,168
0290,029000,97
1639,163900,138
1336,133601,935
0616,061601,124
0506,050602,128
1145,114501,555
1613,161302,126
1421,142101,966
1117,111700,256
1238,123804,60
1230,123000,188
1624,162401,605
1734,173401,60
0393,039303,195
1258,125804,1316
1943,194300,245
1400,140000,684
1812,181200,315
1610,161001,1644
0471,047104,1845
0068,006801,356
1556,155601,1750
1327,132700,375
1110,111001,141
1729,172900,92
1725,172506,196
1902,190200,540
1942,194203,870
0773,077300,64
0522,052203,180
0713,071300,573
1705,170501,433
0918,091803,2184
0594,059401,978
1221,122101,121
0463,046305,98
0616,061601,124
1903,190301,45
0824,082403,59
0473,047303,103
0420,042000,107
0854,085404,49
1440,144003,125
1974,197403,81
1215,121503,344
1844,184401,695
0085,008500,59
1634,163400,97
1788,178802,216
1725,172506,1372
1480,148000,90
1624,162401,121
1263,126302,69
1080,108004,462
1285,128501,129
1327,132700,75
1862,186200,101
1633,163302,298
0679,067901,45
1056,105604,40
0844,084401,1600
0013,001300,189
0039,003900,110
0694,069401,71
1668,166803,168
1889,188901,369
0369,036900,390
0701,070100,85
0048,004801,786
1799,179903,102
0338,033801,55
0099,009902,99
0604,060401,1010
1223,122300,400
0931,093101,99
1415,141500,76
0023,002300,450
1527,152705,1455
0508,050800,156
0300,030002,822
1376,137605,385
0939,093902,594
0094,009404,87
0707,070700,240
0136,013601,193
1889,188901,738
0471,047104,369
0606,060602,196
0235,023501,81
0556,055600,164
1716,171603,225
0061,006101,395
1298,129803,564
1689,168900,46
0996,099600,81
1835,183504,56
1639,163900,138
0556,055600,164
0138,013801,75
0605,060502,72
1878,187801,710
0586,058602,85
1021,102101,51
1007,100700,272
0749,074904,98
1994,199404,281
1537,153702,222
0939,093902,99
0597,059700,90
0388,038800,117
0690,069004,245
1193,119302,142
0597,059700,90
0482,048203,371
1133,113302,224
1994,199404,281
0454,045400,78
0134,013404,67
1148,114804,328
0388,038800,117
1198,119800,93
1649,164901,393
1883,188302,94
0477,047701,24
0048,004803,88
0751,075103,370
0854,085404,441
0188,018800,103
1548,154802,69
1137,113701,127
1361,136102,83
1383,138301,430
1077,107700,78
0107,010703,87
0550,055003,160
0590,059003,123
1248,124805,140
0025,002501,92
1789,178900,86
0463,046307,223
1489,148900,171
1083,108301,114
0939,093906,474
1327,132700,375
1248,124805,140
0338,033802,411
1578,157805,99
1221,122103,54
1056,105604,240
0358,035804,141
0802,080200,126
1835,183504,56
1431,143106,98
0361,036103,113
1229,122901,1275
0423,042305,78
1776,177601,1055
0129,012907,816
0048,004803,440
0547,054700,144
0386,038605,745
0578,057800,340
0524,052400,76
1215,121503,344
0725,072501,57
0096,009601,108
0567,056702,1345
1151,115101,200
0346,034600,897
1221,122103,54
0178,017803,167
0542,054202,1485
1789,178900,258
0061,006101,164
1414,141405,61
1273,127302,101
0442,044204,218
0550,055003,160
0533,053304,65
0712,071200,84
1950,195003,590
0394,039401,266
0361,036103,113
0341,034102,480
1565,156500,250
0076,007606,88
1908,190802,80
1477,147704,356
0556,055600,164
1444,144403,477
1334,133400,37
1548,154802,69
1021,102100,54
1772,177202,126
0471,047101,279
1258,125804,1140
1483,148302,684
0338,033801,155
1414,141405,61
0701,070100,425
1133,113302,224
0565,056500,67
1336,133600,67
1570,157000,386
0844,084400,738
0901,090101,104
1315,131504,63
0844,084400,123
1896,189601,30
1919,191900,1242
0023,002300,90
1421,142101,322
1226,122600,2430
0501,050100,109
0533,053304,1050
1812,181200,1026
0263,026304,73
1574,157403,340
1844,184400,113
0193,019301,309
1032,103200,92
0068,006801,3150
1480,148000,90
1659,165901,167
0188,018800,103
1496,149602,590
0854,085400,710
0938,093801,285
1763,176305,54
1674,167405,1385
0605,060502,72
0129,012907,408
1812,181200,645
1117,111700,256
1763,176305,216
0094,009404,522
1844,184400,565
1772,177202,126
1610,161001,274
1482,148204,61
1124,112400,64
0712,071201,114
0376,037601,150
1021,102100,54
0713,071300,3438
1430,143002,320
1633,163302,1490
0485,048500,87
0302,030201,311
1043,104301,155
0931,093101,195
0198,019800,103
1716,171603,75
0302,030202,704
1558,155804,131
0971,097100,288
1361,136102,83
1100,110001,315
0536,053604,87
0590,059003,123
0405,040502,390
1017,101703,1554
0949,094901,465
0939,093902,99
0405,040502,78
1674,167405,277
0870,087000,202
1148,114803,90
1651,165101,76
0549,054906,1550
0471,047104,369
1430,143002,80
0542,054202,297
0578,057800,340
0956,095603,42
0449,044901,69
1720,172003,134
0151,015100,1248
1417,141703,185
0341,034102,560
0013,001300,189
0295,029502,74
0346,034600,1794
1341,134100,28
0597,059700,540
1725,172506,784
1804,180403,186
1340,134000,125
0712,071201,114
1484,148401,340
1431,143106,98
1492,149202,128
1293,129301,57
1115,111500,69
0744,074400,110
1776,177601,211
1558,155803,28
0745,074501,345
1032,103200,92
0929,092901,571
1301,130103,256
0227,022700,125
1327,132702,86
1558,155804,131
0153,015302,222
1662,166204,98
0094,009404,87
1489,148900,171
0405,040502,390
1404,140402,94
1290,129004,70
1902,190200,108
1895,189503,119
1383,138301,86
1083,108300,1620
1886,188600,595
1475,147500,105
1496,149602,118
1195,119503,96
0910,091000,720
0418,041802,650
1216,121600,80
1230,123000,188
0416,041600,101
1776,177601,211
1705,170501,433
0061,006101,820
0621,062100,150
0136,013601,193
1548,154802,345
1705,170501,433
0320,032001,121
0023,002300,90
1221,122101,121
0370,037000,183
0263,026304,73
1919,191900,207
1574,157403,340
0745,074501,69
0473,047303,618
0745,074501,69
0663,066302,63
0616,061601,124
1080,108004,231
1566,156600,88
0244,024400,122
1736,173603,120
0244,024400,122
1207,120700,92
1854,185406,960
1001,100104,149
0823,082303,137
1729,172900,92
1776,177601,420
0371,037101,79
0013,001302,137
0836,083604,46
0175,017505,67
0471,047104,2495
0235,023501,81
0617,061701,43
0751,075103,370
0134,013404,67
0062,006201,167
0781,078100,272
1151,115101,50
0054,005401,283
0597,059700,90
1705,170502,63
0416,041600,101
1310,131000,220
0918,091803,1092
0623,062301,108
0547,054700,144
1953,195300,221
1080,108004,385
1021,102101,306
1361,136102,83
0386,038605,745
0482,048203,371
1263,126302,738
1747,174700,175
0193,019301,309
0369,036900,78
1478,147800,200
0876,087602,100
0147,014700,100
0477,047700,550
0407,040704,100
0344,034403,82
0207,020700,160
1653,165302,108
0844,084400,123
0983,098300,101
0616,061601,124
0779,077901,57
0120,012000,208
1013,101300,113
0898,089803,121
1788,178802,1296
0370,037000,183
1117,111700,256
1421,142101,1610
0977,097702,534
1347,134702,76
0358,035804,141
1477,147704,356
1404,140402,163
1107,110702,80
1902,190200,108
0068,006801,2625
0416,041600,606
1919,191900,1242
1913,191300,336
0126,012600,65
0597,059700,540
0717,071700,63
0338,033802,137
0025,002501,92
0686,068603,77
0542,054202,297
1551,155101,106
0465,046500,61
0386,038605,149
1405,140503,189
0153,015302,222
1862,186203,432
1100,110003,80
1571,157103,425
1133,113302,224
0751,075103,740
1677,167705,79
1725,172506,196
1221,122103,54
1902,190200,108
0556,055600,164
0416,041600,101
0394,039401,266
1484,148401,68
1327,132702,86
1610,161001,274
1378,137803,179
1341,134100,28
0597,059700,976
1487,148704,412
0025,002501,92
0921,092101,168
1668,166803,168
1633,163302,298
1730,173000,370
0023,002300,90
1143,114302,648
0701,070100,85
1327,132705,497
0407,040704,248
0136,013601,380
1353,135300,425
0494,049400,228
1296,129603,80
1919,191900,1242
1669,166901,108
1788,178802,1080
0542,054202,891
0025,002501,104
1839,183902,1632
1878,187801,142
1839,183902,408
0744,074400,770
1053,105301,160
0649,064905,131
0590,059003,615
1291,129100,81
1405,140503,189
0401,040106,252
0701,070100,425
0018,001800,147
1804,180403,1116
1327,132705,284
1571,157103,85
1886,188601,37
0369,036900,78
0115,011502,66
1221,122103,54
0129,012907,816
0121,012101,199
0025,002501,104
0717,071700,189
0844,084400,123
1017,101703,222
0939,093900,149
0623,062301,108
0442,044204,266
1943,194300,245
0736,073600,89
1115,111500,69
0189,018900,404
1207,120700,92
1405,140503,756
0002,000202,62
0690,069004,245
1950,195003,236
0616,061601,124
0463,046307,1338
1341,134100,28
1789,178900,86
1610,161001,1370
0367,036703,102
1772,177201,468
1383,138301,86
1624,162401,968
1896,189601,30
1145,114501,111
0773,077301,505
1133,113302,224
0191,019100,121
0887,088701,551
1925,192500,225
0508,050800,606
1007,100700,1360
0649,064905,393
0465,046500,61
1310,131000,1100
1287,128703,141
1287,128703,846
1021,102101,738
1955,195503,117
1799,179903,102
0407,040704,248
1765,176502,555
0586,058602,85
1057,105702,91
0663,066302,63
1755,175504,83
0013,001301,148
1417,141703,740
1001,100104,768
0949,094901,279
1878,187801,142
1226,122600,1215
1148,114803,90
0407,040704,248
0799,079901,180
1215,121503,344
0856,085602,558
1735,173500,234
0780,078001,77
1285,128501,129
1566,156600,88
1468,146801,91
1686,168602,349
1414,141403,24
0191,019104,171
0026,002605,75
0300,030002,274
1261,126101,129
0208,020801,93
1001,100101,117
1151,115102,362
1110,111001,705
1463,146303,173
0929,092901,571
1565,156500,250
0013,001300,189
0405,040502,78
1705,170502,189
0536,053604,87
1067,106705,478
0151,015100,208
0025,002501,104
1771,177104,83
1896,189601,30
1107,110702,400
1772,177202,241
1942,194203,174
0068,006801,525
0869,086900,618
0856,085602,465
0870,087000,202
0983,098300,101
1919,191900,621
1789,178902,146
0125,012500,228
1772,177201,616
0678,067800,586
0565,056500,402
1334,133400,222
1725,172503,230
0614,061400,178
1229,122901,255
0151,015100,1248
1735,173500,234
1364,136402,1505
0319,031904,129
1862,186200,404
0158,015803,58
0663,066302,63
0910,091000,120
0109,010905,117
1950,195003,118
1137,113701,127
0597,059700,488
1889,188901,492
0939,093902,99
1400,140000,570
0061,006101,492
1886,188600,119
1570,157000,386
1006,100601,333
1781,178102,80
0590,059003,123
1987,198701,58
0376,037601,450
0011,001101,306
0569,056902,262
1017,101703,222
0918,091803,1820
0054,005401,283
1215,121503,344
1175,117501,420
1454,145402,445
0909,090901,105
0191,019104,171
1293,129301,96
1950,195003,118
0471,047104,712
1658,165802,109
0804,080404,444
0887,088701,3306
1175,117501,84
0473,047303,515
0745,074501,69
0344,034403,82
1477,147704,356
0971,097100,288
0956,095603,252
1715,171502,82
1804,180403,744
1376,137605,77
0590,059003,123
0678,067800,586
1290,129003,99
1444,144403,159
0621,062100,750
1143,114302,108
1548,154802,69
0545,054503,1152
0068,006801,2625
1955,195503,117
1862,186200,606
1942,194203,174
1137,113701,762
0712,071201,114
1378,137804,522
1175,117501,84
1674,167405,1385
0136,013601,380
0203,020300,477
0189,018903,696
1175,117501,84
0338,033801,155
1263,126302,123
1032,103200,92
0171,017104,339
0299,029902,447
1987,198701,116
1489,148900,171
0585,058501,340
1215,121507,640
0751,075103,1480
1405,140503,189
1327,132702,86
1427,142700,108
0590,059003,615
0567,056702,1345
1431,143106,98
1124,112402,744
1527,152705,291
0909,090901,199
1496,149602,708
1574,157403,340
1730,173000,142
0420,042000,321
1820,182004,109
0068,006801,525
0423,042305,78
1799,179903,102
1113,111304,57
0302,030202,176
0346,034600,1196
0983,098300,606
0614,061400,178
0586,058602,425
1378,137803,179
1145,114501,111
1570,157004,612
0175,017501,726
0960,096002,75
0125,012500,38
0918,091803,364
1943,194300,1225
1644,164402,1325
1198,119800,93
0147,014700,100
0679,067905,159
1263,126302,123
1788,178802,216
1578,157805,99
0107,010703,609
1207,120700,92
1763,176305,270
1610,161001,274
0508,050800,101
0302,030201,2580
1574,157403,340
0013,001300,1134
1468,146801,91
0799,079901,540
1862,186200,101
1226,122600,405
0303,030302,101
0586,058602,85
1551,155101,106
1613,161302,756
1341,134100,28
0536,053604,1020
1427,142700,108
0153,015302,322
0844,084400,123
0140,014000,1060
0129,012907,204
1484,148401,153
1113,111304,57
1886,188600,833
1765,176502,111
1454,145403,131
0300,030002,822
1347,134702,228
1804,180403,186
0617,061701,43
0191,019104,1215
1291,129100,81
1315,131504,189
1444,144403,159
1226,122600,405
0191,019104,243
1496,149602,118
0596,059604,74
0175,017501,363
1880,188002,48
1483,148302,855
0501,050100,109
0777,077700,230
0121,012101,199
0779,077905,105
1558,155803,28
0423,042305,312
0068,006801,525
1100,110001,63
0303,030302,101
0508,050800,101
1760,176002,640
1613,161302,126
1889,188901,492
1007,100700,369
0104,010402,55
0300,030002,1644
1925,192500,47
0120,012000,208
0174,017405,55
0542,054202,297
1853,185300,117
0108,010800,100
0312,031203,226
0227,022700,1134
1646,164603,540
